,place,1,2,3,4,5,6,7,8,9,10,11,12
16203,A2,2021-2-19 9,7,28,58,34,73,0.5,18.8,53,1023.8,0.8,90.5
16204,A2,2021-2-19 10,7,27,64,25,88,0.5,19.7,49,1023.8,1,72.3
16205,A2,2021-2-19 11,8,21,61,29,119,0.5,20.3,44,1023.3,1.2,21.4
16206,A2,2021-2-19 12,8,18,64,35,135,0.5,21.4,39,1022.3,1.2,298.5
16207,A2,2021-2-19 13,7,17,75,37,152,0.5,22.3,36,1020.6,1.3,210.5
16208,A2,2021-2-19 14,7,16,71,31,164,0.4,22.7,33,1019.5,1.5,307.2
16209,A2,2021-2-19 15,7,17,70,36,169,0.4,23,33,1018.6,1.4,310
16210,A2,2021-2-19 16,7,19,72,39,169,0.5,23.2,32,1018.2,1.5,285.2
16211,A2,2021-2-19 17,7,21,78,37,156,0.5,22.8,31,1018.2,1.3,245.3
16212,A2,2021-2-19 18,7,27,71,40,139,0.6,22.1,31,1018.2,0.8,228.8
16213,A2,2021-2-19 19,7,39,68,37,107,0.8,21.7,31,1018.8,0.6,210.6
16214,A2,2021-2-19 20,7,58,71,39,76,0.7,21.2,35,1019.3,0.7,174.3
16215,A2,2021-2-19 21,7,71,83,47,60,0.8,20.9,38,1019.4,0.9,176.2
16216,A2,2021-2-19 22,6,38,89,52,78,0.6,19.5,51,1019.4,2,177.2
16217,A2,2021-2-19 23,8,36,76,39,71,0.5,19,54,1019.3,1.4,181.1
16218,A2,2021-2-20 0,9,30,68,35,77,0.5,18.3,56,1019,1.9,175.4
16219,A2,2021-2-20 1,8,24,59,32,83,0.4,17.8,58,1018.9,1.7,169.1
16220,A2,2021-2-20 2,7,21,58,28,84,0.5,17.5,60,1018.6,1.3,171.2
16221,A2,2021-2-20 3,6,21,52,28,82,0.5,17.2,62,1018.1,1.1,167
16222,A2,2021-2-20 4,6,22,59,28,77,0.5,17,64,1017.8,1.1,159.5
16223,A2,2021-2-20 5,6,27,62,30,68,0.5,16.8,65,1017.6,1.2,164.3
16224,A2,2021-2-20 6,6,28,62,28,67,0.5,16.7,66,1018.1,1.1,165.2
16225,A2,2021-2-20 7,6,31,58,32,64,0.6,16.9,66,1018.8,0.8,150.7
16226,A2,2021-2-20 8,8,36,61,30,67,0.6,18.2,61,1019.4,1,151.6
16227,A2,2021-2-20 9,8,25,67,36,96,0.5,19.3,57,1019.8,1.1,201.8
16228,A2,2021-2-20 10,7,22,63,35,114,0.5,20.7,51,1019.8,1.2,195.5
16229,A2,2021-2-20 11,7,20,66,33,133,0.5,22,45,1019.2,1.1,180.4
16230,A2,2021-2-20 12,7,17,68,35,154,0.5,23.1,40,1017.9,1,195.7
16231,A2,2021-2-20 13,7,16,70,35,162,0.5,23.9,36,1016.6,1.6,275.7
16232,A2,2021-2-20 14,6,12,59,35,152,0.4,24.4,30,1015.4,1.4,297.7
16233,A2,2021-2-20 15,6,14,49,30,157,0.4,25,30,1014.8,1.4,189.7
16234,A2,2021-2-20 16,7,14,47,28,150,0.4,25.1,29,1014.5,1.4,195.1
16235,A2,2021-2-20 17,8,23,46,26,149,0.5,24.3,35,1014.5,1.6,153.1
16236,A2,2021-2-20 18,7,30,63,30,137,0.6,22.8,43,1014.5,1.6,155.3
16237,A2,2021-2-20 19,15,27,71,32,126,0.5,22,48,1015,2.2,162
16238,A2,2021-2-20 20,28,28,72,30,129,0.5,21,48,1015.7,2.5,161.3
16239,A2,2021-2-20 21,13,22,60,29,134,0.5,20.4,50,1016.1,2,161.8
16240,A2,2021-2-20 22,6,18,53,31,132,0.5,19.7,56,1016.4,1.9,172
16241,A2,2021-2-20 23,6,16,59,32,128,0.4,19.3,59,1016.4,1.9,178.3
16242,A2,2021-2-21 0,7,23,51,29,104,0.5,18.9,62,1016.3,1.4,177.3
16243,A2,2021-2-21 1,7,20,58,36,110,0.4,18.7,66,1015.9,1.1,182.5
16244,A2,2021-2-21 2,6,18,53,33,99,0.5,18.5,68,1015.4,0.8,213
16245,A2,2021-2-21 3,7,19,62,36,85,0.5,18.1,67,1015.1,0.5,267.9
16246,A2,2021-2-21 4,6,13,58,35,107,0.4,18,67,1014.9,0.6,181.9
16247,A2,2021-2-21 5,5,43,49,31,66,0.4,17.9,68,1014.9,0.7,152.8
16248,A2,2021-2-21 6,6,44,58,35,65,0.5,17.8,69,1015.5,0.9,166.3
16249,A2,2021-2-21 7,6,51,58,34,60,0.6,18,69,1016.1,0.7,155
16250,A2,2021-2-21 8,6,27,55,30,103,0.6,19,64,1016.5,1.4,167.1
16251,A2,2021-2-21 9,13,29,54,23,103,0.6,20.5,57,1016.9,1.1,155.8
16252,A2,2021-2-21 10,27,31,62,35,122,0.6,21.9,50,1017.1,1.1,164.6
16253,A2,2021-2-21 11,25,25,72,39,143,0.6,22.8,44,1016.3,1.7,159.6
16254,A2,2021-2-21 12,12,19,78,39,163,0.5,23.8,40,1015.4,1.8,176.1
16255,A2,2021-2-21 13,16,19,63,35,177,0.5,24.4,40,1014.5,2,179.9
16256,A2,2021-2-21 14,12,15,67,42,158,0.5,25.2,33,1013.6,2.1,184.9
16257,A2,2021-2-21 15,10,16,52,28,165,0.4,25.4,33,1012.9,2.3,176.8
16258,A2,2021-2-21 16,10,17,47,25,168,0.5,25.3,37,1012.5,2.1,176.4
16259,A2,2021-2-21 17,11,17,53,28,155,0.4,24.5,40,1012.6,2.6,156.5
16260,A2,2021-2-21 18,7,18,50,27,136,0.4,23.4,44,1012.7,3.1,156.6
16261,A2,2021-2-21 19,18,20,50,27,118,0.4,22.6,45,1013.2,3,165.1
16262,A2,2021-2-21 20,7,18,48,27,115,0.5,22,47,1014,2.6,164.4
16263,A2,2021-2-21 21,12,22,45,22,107,0.5,21.3,55,1014.4,1.7,163.1
16264,A2,2021-2-21 22,7,23,44,23,98,0.5,20.7,60,1014.7,1.1,173.7
16265,A2,2021-2-21 23,8,25,48,31,90,0.6,20.2,62,1014.9,1.5,168.6
16266,A2,2021-2-22 0,11,29,52,33,81,0.6,19.9,64,1014.7,2.1,161.5
16267,A2,2021-2-22 1,17,23,53,31,90,0.5,19.4,67,1014.2,1.8,161.1
16268,A2,2021-2-22 2,17,21,52,34,89,0.5,19.1,70,1013.7,1.3,156.9
16269,A2,2021-2-22 3,10,18,47,33,90,0.5,18.8,72,1013.3,1,161.1
16270,A2,2021-2-22 4,7,16,51,32,93,0.5,18.6,73,1013.2,0.6,159.3
16271,A2,2021-2-22 5,7,43,56,37,50,0.6,18.5,73,1013.4,0.5,44.9
16272,A2,2021-2-22 6,7,46,61,39,36,0.7,18.3,73,1013.9,0.6,52.3
16273,A2,2021-2-22 7,7,34,68,46,58,0.7,18.7,72,1014.5,0.8,76.3
16274,A2,2021-2-22 8,11,37,66,42,69,0.8,20.1,66,1014.8,0.8,156.9
16275,A2,2021-2-22 9,12,30,58,36,93,0.7,20.9,62,1015.2,1.4,159.5
16276,A2,2021-2-22 10,14,36,55,30,101,0.7,22.8,53,1015.4,0.9,195.7
16277,A2,2021-2-22 11,15,33,66,35,123,0.7,23.8,47,1014.6,1.4,185.5
16278,A2,2021-2-22 12,17,29,62,34,156,0.6,24.8,43,1013.8,1.3,221.5
16279,A2,2021-2-22 13,18,24,64,40,182,0.6,25.7,39,1012.7,1.3,161.6
16280,A2,2021-2-22 14,15,20,64,42,188,0.5,26.5,35,1011.6,1.3,189.2
16281,A2,2021-2-22 15,10,17,54,38,174,0.5,26.9,33,1010.9,1.3,215.4
16282,A2,2021-2-22 16,7,18,45,31,171,0.5,27.1,33,1010.8,1.2,193.2
16283,A2,2021-2-22 17,6,21,43,28,172,0.5,26.7,34,1010.9,0.9,187.7
16284,A2,2021-2-22 18,6,36,45,29,149,0.7,25.9,37,1011.3,0.9,150.9
16285,A2,2021-2-22 19,6,41,57,38,113,0.6,24.6,43,1011.9,1.3,148
16286,A2,2021-2-22 20,13,35,62,34,99,0.6,23.8,50,1012.8,2,161.4
16287,A2,2021-2-22 21,34,37,58,30,79,0.5,22.9,53,1013.3,2.2,172.9
16288,A2,2021-2-22 22,9,26,54,27,82,0.5,22.2,56,1013.8,1.8,165.2
16289,A2,2021-2-22 23,7,29,42,25,73,0.5,21.7,59,1014,1.3,177.7
16290,A2,2021-2-23 0,10,37,40,22,56,0.6,21.2,61,1013.7,1.3,165
16291,A2,2021-2-23 1,10,35,47,28,57,0.5,20.9,62,1013.4,0.9,165.2
16292,A2,2021-2-23 2,10,39,49,27,46,0.6,20.6,64,1013.1,0.6,157.8
16293,A2,2021-2-23 3,10,58,53,32,23,0.6,20.4,64,1012.8,0.5,99.9
16294,A2,2021-2-23 4,11,72,56,34,5,0.7,20.3,66,1012.6,0.5,41.2
16295,A2,2021-2-23 5,11,70,49,29,6,0.7,20,68,1012.5,0.5,61.7
16296,A2,2021-2-23 6,10,69,58,32,5,0.7,19.7,69,1013.1,0.3,140.5
16297,A2,2021-2-23 7,9,68,55,37,6,0.9,20.1,68,1013.7,0.5,24.7
16298,A2,2021-2-23 8,14,64,60,37,22,1,21.9,59,1014.4,0.5,17.7
16299,A2,2021-2-23 9,14,70,65,37,44,1,23.3,53,1014.7,0.8,321.9
16300,A2,2021-2-23 10,12,62,72,35,104,0.9,24.4,49,1014.7,1,1.8
16301,A2,2021-2-23 11,10,43,78,47,139,0.7,26,43,1013.9,0.9,357
16302,A2,2021-2-23 12,9,35,77,33,176,0.7,27.1,40,1012.9,1.1,255.8
16303,A2,2021-2-23 13,8,26,79,42,208,0.6,27.6,38,1011.7,1.3,9.4
16304,A2,2021-2-23 14,7,24,74,39,214,0.6,28.3,34,1010.7,1.1,88.9
16305,A2,2021-2-23 15,7,23,65,40,227,0.6,28.4,34,1009.8,1.2,110.2
16306,A2,2021-2-23 16,8,28,59,37,238,0.6,28.2,35,1009.6,1.3,95.2
16307,A2,2021-2-23 17,8,34,66,39,216,0.7,27.8,36,1009.7,1.4,120.8
16308,A2,2021-2-23 18,6,35,72,40,182,0.7,26.9,37,1010,1.4,152
16309,A2,2021-2-23 19,6,47,68,36,143,0.7,25.5,43,1010.4,1.9,161.1
16310,A2,2021-2-23 20,20,43,77,38,75,0.5,23.9,47,1011,2.9,164.6
16311,A2,2021-2-23 21,32,52,59,28,48,0.5,23.1,49,1011.5,2.6,167.2
16312,A2,2021-2-23 22,11,41,52,20,59,0.5,22.5,52,1011.9,2.2,170.3
16313,A2,2021-2-23 23,7,24,41,23,98,0.4,22,49,1012.2,2.1,158
16314,A2,2021-2-24 0,6,24,42,18,88,0.4,21.4,56,1012.3,2,157.1
16315,A2,2021-2-24 1,6,25,40,22,75,0.4,20.9,62,1012.4,1.7,156.2
16316,A2,2021-2-24 2,5,24,39,18,72,0.4,20.6,63,1012.3,1.3,142.6
16317,A2,2021-2-24 3,5,18,41,16,81,0.4,20.4,64,1012.3,1.4,145.2
16318,A2,2021-2-24 4,4,19,35,17,81,0.4,20.3,63,1012,1,121.8
16319,A2,2021-2-24 5,4,21,39,20,78,0.4,20.2,63,1012.3,1.3,149.2
16320,A2,2021-2-24 6,4,25,41,20,77,0.4,20.1,64,1012.8,1.2,135.7
16321,A2,2021-2-24 7,4,27,45,21,80,0.5,20,62,1013.3,1.2,126.6
16322,A2,2021-2-24 8,4,22,47,24,88,0.4,20.5,59,1013.7,1.9,100.9
16323,A2,2021-2-24 9,4,21,47,22,92,0.4,21.2,57,1014.1,2,92.3
16324,A2,2021-2-24 10,5,22,45,21,94,0.4,21.5,55,1014.2,1.7,94
16325,A2,2021-2-24 11,4,21,50,21,102,0.4,21.9,53,1013.7,1.6,126.7
16326,A2,2021-2-24 12,4,19,46,21,109,0.4,22.5,50,1012.7,1.6,155.8
16327,A2,2021-2-24 13,4,16,42,21,121,0.4,22.9,49,1011.5,1.9,171
16328,A2,2021-2-24 14,7,19,41,19,139,0.4,23.8,47,1010.2,1.9,198.2
16329,A2,2021-2-24 15,14,20,51,23,145,0.4,24.3,46,1009.1,1.9,188.8
16330,A2,2021-2-24 16,12,20,55,29,153,0.4,24.5,46,1008.4,1.8,160.2
16331,A2,2021-2-24 17,8,26,58,27,133,0.5,24.3,48,1008.4,1.3,120.8
16332,A2,2021-2-24 18,5,31,57,26,99,0.5,23.1,55,1008.5,1.6,122.4
16333,A2,2021-2-24 19,5,35,52,20,75,0.5,22.4,59,1008.7,1.2,131.3
16334,A2,2021-2-24 20,5,35,54,23,65,0.5,22,61,1009.4,1.6,158.7
16335,A2,2021-2-24 21,6,27,50,20,65,0.5,21.6,63,1010,2.1,155.9
16336,A2,2021-2-24 22,5,23,41,18,64,0.4,21.2,64,1010.7,2.4,166.3
16337,A2,2021-2-24 23,5,24,39,17,61,0.4,21,65,1010.6,1.3,146.6
16338,A2,2021-2-25 0,5,28,28,14,49,0.4,21,66,1010.3,1.5,159.9
16339,A2,2021-2-25 1,5,35,31,14,40,0.4,21.1,66,1009.9,1.7,152.4
16340,A2,2021-2-25 2,5,37,32,14,43,0.4,21.2,64,1009.8,1.2,144.4
16341,A2,2021-2-25 3,5,29,29,18,48,0.3,21,64,1009.2,1.4,97.7
16342,A2,2021-2-25 4,4,22,33,10,62,0.3,20.7,67,1009.3,1.5,12.8
16343,A2,2021-2-25 5,4,29,41,17,45,0.3,19.9,74,1008.5,1.2,123.7
16344,A2,2021-2-25 6,4,30,27,15,54,0.4,19.8,74,1009,1.4,134.4
16345,A2,2021-2-25 7,4,32,32,15,54,0.5,20,72,1009.7,1.4,85
16346,A2,2021-2-25 8,5,34,37,18,52,0.5,20.3,71,1010.4,1.2,109.1
16347,A2,2021-2-25 9,4,29,33,18,61,0.4,20.8,67,1011,1.8,87.3
16348,A2,2021-2-25 10,5,31,35,16,59,0.4,21.1,66,1011.1,1.4,95.8
16349,A2,2021-2-25 11,5,28,35,15,68,0.4,21.8,63,1010.4,2.2,86.8
16350,A2,2021-2-25 12,5,27,34,17,76,0.4,22.4,61,1009.2,2.2,88.3
16351,A2,2021-2-25 13,5,29,32,16,80,0.4,22.8,60,1008.1,1.8,84
16352,A2,2021-2-25 14,5,31,37,19,81,0.4,22.9,60,1007.1,1.9,87.3
16353,A2,2021-2-25 15,5,37,38,20,79,0.4,22.9,59,1006.4,2,84.9
16354,A2,2021-2-25 16,5,43,39,17,76,0.5,22.9,59,1006,1.8,89.3
16355,A2,2021-2-25 17,5,46,49,20,69,0.5,22.9,60,1005.8,1.6,83.9
16356,A2,2021-2-25 18,5,49,47,22,54,0.6,22.9,60,1005.9,1.3,135.1
16357,A2,2021-2-25 19,5,36,48,22,53,0.5,22.7,62,1005.7,2.5,158.8
16358,A2,2021-2-25 20,6,21,38,19,65,0.4,22.7,62,1006,3.7,163.4
16359,A2,2021-2-25 21,6,22,30,14,60,0.4,22.6,64,1006.5,2.5,163.2
16360,A2,2021-2-25 22,11,29,28,9,49,0.5,22.4,65,1007,1.7,158.8
16361,A2,2021-2-25 23,6,25,36,14,51,0.5,22.1,67,1007.5,1.4,174.5
16362,A2,2021-2-26 0,5,30,36,18,45,0.4,21.8,69,1007.2,1.4,166.6
16363,A2,2021-2-26 1,6,26,32,16,49,0.4,21.5,70,1006.6,1.5,161.4
16364,A2,2021-2-26 2,6,28,32,13,41,0.4,21.3,71,1006.4,0.9,176.8
16365,A2,2021-2-26 3,5,28,33,18,40,0.4,21.1,72,1006.1,0.9,172.4
16366,A2,2021-2-26 4,5,28,38,16,43,0.4,20.9,73,1005.9,0.6,138.8
16367,A2,2021-2-26 5,6,44,30,17,15,0.5,20.9,74,1006.1,0.6,62.9
16368,A2,2021-2-26 6,6,52,35,17,5,0.6,20.7,74,1006.7,0.5,102.1
16369,A2,2021-2-26 7,5,50,43,23,7,0.8,20.8,74,1007.5,0.7,61.9
16370,A2,2021-2-26 8,5,49,51,29,10,0.8,21.1,73,1008.2,0.9,100
16371,A2,2021-2-26 9,5,53,52,27,10,0.7,21.1,74,1008.9,0.7,41.6
16372,A2,2021-2-26 10,6,57,44,25,10,0.7,21.3,73,1009.4,0.7,87.4
16373,A2,2021-2-26 11,6,62,44,32,12,0.7,21.4,73,1009.1,0.6,54.4
16374,A2,2021-2-26 12,6,61,59,28,17,0.7,21.5,73,1008.6,0.8,67.9
16375,A2,2021-2-26 13,8,65,56,33,13,0.8,21.2,77,1007.7,1.4,352.8
16376,A2,2021-2-26 14,6,73,52,33,10,0.8,21.1,79,1006.8,1.2,6.4
16377,A2,2021-2-26 15,5,60,65,41,7,0.8,20.5,79,1006.6,2.4,346.4
16378,A2,2021-2-26 16,4,36,59,34,7,0.7,18.7,77,1006.9,2.6,352.7
16379,A2,2021-2-26 17,4,36,48,22,9,0.7,18.4,75,1007.3,3.2,344.4
16380,A2,2021-2-26 18,4,36,30,12,6,0.7,17.7,71,1007.9,2.8,350.4
16381,A2,2021-2-26 19,4,34,20,11,5,0.7,17,72,1008.7,2.8,343.3
16382,A2,2021-2-26 20,4,31,17,10,5,0.7,16.8,70,1009.6,2.6,339.4
16383,A2,2021-2-26 21,5,29,18,10,5,0.7,16.4,68,1010.4,2.8,346.6
16384,A2,2021-2-26 22,5,27,19,8,8,0.7,16.4,66,1011,3.2,342.4
16385,A2,2021-2-26 23,5,27,22,7,9,0.7,16.3,65,1011.3,2.5,347.3
16386,A2,2021-2-27 0,4,27,22,8,8,0.7,16.2,65,1011.3,2.7,345.3
16387,A2,2021-2-27 1,4,25,18,9,10,0.6,15.9,65,1011.3,2.8,337.4
16388,A2,2021-2-27 2,4,21,18,6,21,0.6,15.6,65,1011.5,3.4,341.5
16389,A2,2021-2-27 3,5,22,17,12,16,0.6,15.2,66,1011.2,3.2,343.9
16390,A2,2021-2-27 4,5,24,19,9,17,0.6,15.2,64,1011.2,2.7,348.8
16391,A2,2021-2-27 5,5,26,20,14,15,0.6,15.3,63,1011.2,2.7,348.3
16392,A2,2021-2-27 6,5,30,22,11,12,0.6,15.3,62,1011.7,2.6,350.2
16393,A2,2021-2-27 7,4,28,20,11,14,0.7,15.2,62,1012.9,2.6,339.9
16394,A2,2021-2-27 8,5,27,21,9,19,0.8,15,61,1013.6,3,349
16395,A2,2021-2-27 9,5,32,22,17,15,0.8,15.2,61,1014.6,2.3,347.7
16396,A2,2021-2-27 10,5,32,32,14,18,0.8,15.4,61,1014.9,2.6,353.3
16397,A2,2021-2-27 11,5,32,31,13,22,0.7,15.8,60,1014.6,2.5,7.9
16398,A2,2021-2-27 12,5,30,32,15,26,0.7,16.2,61,1014.1,2,15.2
16399,A2,2021-2-27 13,5,31,33,17,27,0.7,16.4,59,1013.3,2.3,350.1
16400,A2,2021-2-27 14,5,31,34,13,31,0.7,16.6,58,1012.7,1.9,4.1
16401,A2,2021-2-27 15,5,33,37,17,29,0.7,16.7,59,1012,2.3,21.6
16402,A2,2021-2-27 16,4,38,38,18,20,0.7,16.9,61,1011.9,2,22.9
16403,A2,2021-2-27 17,4,42,45,19,16,0.7,17,60,1012.1,1.8,1.1
16404,A2,2021-2-27 18,5,47,49,17,11,0.8,16.9,58,1012.4,2,353.9
16405,A2,2021-2-27 19,5,49,47,17,6,0.8,16.6,59,1012.9,2,348.7
16406,A2,2021-2-27 20,5,49,51,21,6,0.8,16.7,59,1013.5,1.4,6.4
16407,A2,2021-2-27 21,5,45,44,22,5,0.8,16.9,60,1014.4,1.3,356.2
16408,A2,2021-2-27 22,5,41,44,23,8,0.8,16.6,64,1014.8,1.5,25.9
16409,A2,2021-2-27 23,5,39,42,18,9,0.7,16.4,66,1015.2,1.2,16.9
16410,A2,2021-2-28 0,5,40,39,22,8,0.7,16.5,66,1014.9,1.4,26.5
16411,A2,2021-2-28 1,7,40,37,13,6,0.7,16.5,65,1014.5,1.1,24
16412,A2,2021-2-28 2,7,41,42,15,4,0.7,16.6,66,1014,1.1,36.3
16413,A2,2021-2-28 3,8,41,35,19,4,0.7,16.5,66,1013.4,1.3,36.5
16414,A2,2021-2-28 4,8,40,40,19,4,0.6,16.6,67,1013,1.3,35.2
16415,A2,2021-2-28 5,11,39,35,16,5,0.6,16.6,66,1013.1,1.4,34.2
16416,A2,2021-2-28 6,14,38,34,15,5,0.7,16.8,64,1013.8,1.4,23.2
16417,A2,2021-2-28 7,8,41,31,18,5,0.8,17,64,1014.6,1.2,11.7
16418,A2,2021-2-28 8,7,40,30,12,6,0.7,17.2,63,1015.3,1.1,10.5
16419,A2,2021-2-28 9,9,39,36,14,10,0.7,17.5,61,1015.6,1.4,32.8
16420,A2,2021-2-28 10,10,36,42,15,15,0.7,18.2,60,1015.8,1.2,52.7
16421,A2,2021-2-28 11,9,40,38,18,22,0.7,19.2,58,1015,1.1,88.4
16422,A2,2021-2-28 12,8,41,50,21,43,0.7,20.1,57,1014.3,0.8,104.7
16423,A2,2021-2-28 13,7,44,51,21,54,0.8,21.1,57,1013.1,1,175.2
16424,A2,2021-2-28 14,8,69,58,28,35,1,21.2,55,1012.1,1.4,265.5
16425,A2,2021-2-28 15,8,81,90,43,22,1,20.2,58,1011.5,1.6,300.3
16426,A2,2021-2-28 16,9,86,102,42,16,1,19.8,59,1011.4,1.7,293.5
16427,A2,2021-2-28 17,9,95,104,54,10,1,20,59,1011.3,1,332.2
16428,A2,2021-2-28 18,9,101,116,56,6,1.1,20.1,60,1011.3,0.7,351
16429,A2,2021-2-28 19,8,101,120,55,5,1.3,20.2,60,1011.8,0.8,334.5
16430,A2,2021-2-28 20,8,97,124,60,5,1.3,20.1,61,1012.5,0.8,278.2
16431,A2,2021-2-28 21,9,88,130,62,5,1.4,19.8,62,1013.1,0.9,294.2
16432,A2,2021-2-28 22,9,86,128,61,5,1.4,19.8,62,1013.5,0.7,18.3
16433,A2,2021-2-28 23,9,81,125,57,5,1.3,19.8,62,1013.8,0.8,308.2
16434,A2,2021-3-1 0,9,72,110,60,5,1.1,19.6,63,1014.1,0.5,350.8
16435,A2,2021-3-1 1,9,70,105,53,5,1.1,19.7,64,1013.8,0.4,27.4
16436,A2,2021-3-1 2,9,73,104,57,5,1.1,19.6,65,1013.1,1,77.4
16437,A2,2021-3-1 3,8,77,112,54,5,1,19.4,68,1012.7,0.8,149.4
16438,A2,2021-3-1 4,6,77,100,48,4,0.9,19.5,70,1012.7,0.6,82.3
16439,A2,2021-3-1 5,7,72,73,33,6,0.9,19.1,72,1012.9,0.7,357.4
16440,A2,2021-3-1 6,9,71,85,46,6,0.9,19.2,72,1013.7,0.6,333.6
16441,A2,2021-3-1 7,8,72,88,44,5,1.4,19.3,71,1014.5,0.6,291.4
16442,A2,2021-3-1 8,8,70,102,52,5,1.6,19.7,70,1015.3,0.7,308.7
16443,A2,2021-3-1 9,8,85,115,55,10,1.1,20.3,67,1015.8,0.7,353.6
16444,A2,2021-3-1 10,11,95,118,58,16,1,21.7,61,1015.9,0.6,92.5
16445,A2,2021-3-1 11,11,93,94,49,27,1,23.2,57,1015.5,0.7,85.4
16446,A2,2021-3-1 12,9,63,92,43,63,0.8,24.2,56,1014.4,1.4,153.1
16447,A2,2021-3-1 13,11,54,76,39,92,0.7,24.8,57,1013.7,1.5,152.2
16448,A2,2021-3-1 14,8,37,75,39,112,0.7,24.9,59,1012.8,1.6,167.6
16449,A2,2021-3-1 15,10,47,66,36,114,0.8,24.8,60,1012.2,1.7,187.8
16450,A2,2021-3-1 16,8,39,91,42,83,0.7,24.4,62,1012.3,1.3,210.2
16451,A2,2021-3-1 17,6,46,70,33,75,0.9,24.1,63,1012.7,0.9,201.6
16452,A2,2021-3-1 18,5,64,81,39,53,1,23.9,64,1012.8,0.7,162.8
16453,A2,2021-3-1 19,5,83,92,44,22,1.6,23.6,66,1013.1,0.4,189.5
16454,A2,2021-3-1 20,5,90,118,58,6,2.2,23.1,69,1013.9,0.5,330.6
16455,A2,2021-3-1 21,6,112,144,70,4,1.4,23,69,1014.6,1.1,351.7
16456,A2,2021-3-1 22,8,101,156,71,4,1.1,22.5,68,1015.3,2.6,344.8
16457,A2,2021-3-1 23,6,42,138,75,5,0.8,19.9,75,1016.1,3.3,337.1
16458,A2,2021-3-2 0,4,27,41,32,7,0.7,17.4,76,1016.7,3.6,349.3
16459,A2,2021-3-2 1,4,22,12,3,14,0.7,17.1,66,1016.9,3.7,345.9
16460,A2,2021-3-2 2,4,21,13,2,19,0.7,16.7,62,1016.8,3.7,346.5
16461,A2,2021-3-2 3,6,22,9,0,21,0.7,16.3,58,1016.8,3.5,342.4
16462,A2,2021-3-2 4,7,23,9,0,22,0.7,15.8,56,1016.7,4.2,343.6
16463,A2,2021-3-2 5,7,26,13,-1,20,0.7,15.4,55,1017.2,3.8,344.7
16464,A2,2021-3-2 6,6,28,14,0,18,0.7,15.2,54,1018,3.7,351.7
16465,A2,2021-3-2 7,6,26,12,0,21,0.8,15.1,53,1018.7,3.1,346.5
16466,A2,2021-3-2 8,6,23,14,-1,23,0.8,15.3,53,1019.4,4,353.7
16467,A2,2021-3-2 9,6,25,17,2,23,0.9,15.6,52,1020.2,3.5,339
16468,A2,2021-3-2 10,6,22,21,6,32,0.8,16.7,49,1020.1,3.9,350.3
16469,A2,2021-3-2 11,6,24,32,7,43,0.8,17.8,46,1019.4,4,0.7
16470,A2,2021-3-2 12,5,23,33,4,57,0.8,18.6,44,1018.4,4.2,344
16471,A2,2021-3-2 13,5,23,35,8,68,0.8,19.4,42,1017.4,3.6,345.3
16472,A2,2021-3-2 14,6,24,32,13,71,0.8,19.6,42,1016.5,3.7,336.8
16473,A2,2021-3-2 15,6,27,36,9,73,0.8,20.1,41,1015.9,3.3,339.1
16474,A2,2021-3-2 16,6,34,37,9,57,0.8,19.6,42,1016.1,2.9,337.9
16475,A2,2021-3-2 17,6,41,37,15,51,0.9,19.4,43,1016.3,2.8,344.6
16476,A2,2021-3-2 18,6,44,42,13,43,0.9,19.1,44,1016.5,2.7,341.5
16477,A2,2021-3-2 19,7,50,45,14,34,0.9,18.9,45,1016.9,2.5,336.7
16478,A2,2021-3-2 20,7,50,47,15,29,0.9,18.8,45,1017.6,2.3,340.5
16479,A2,2021-3-2 21,6,49,44,19,26,0.9,18.5,46,1018.2,2.6,344.5
16480,A2,2021-3-2 22,6,47,41,17,24,0.9,18.3,47,1018.6,2.1,1.2
16481,A2,2021-3-2 23,6,42,40,17,25,0.8,18.1,47,1019.1,2.4,5.7
16482,A2,2021-3-3 0,6,43,33,11,23,0.7,17.8,48,1019.4,1.9,12.7
16483,A2,2021-3-3 1,6,42,23,14,22,0.6,17.6,48,1019.3,2,19.8
16484,A2,2021-3-3 2,5,41,26,9,20,0.7,17.2,49,1018.9,2.3,6.3
16485,A2,2021-3-3 3,7,44,23,10,15,0.7,17,50,1018.6,1.8,17.8
16486,A2,2021-3-3 4,7,46,24,11,11,0.7,16.8,52,1017.9,1.5,40.7
16487,A2,2021-3-3 5,8,46,24,12,12,0.7,16.9,53,1018,1.8,15.4
16488,A2,2021-3-3 6,10,49,28,8,7,0.6,16.9,53,1018.5,1.7,22.7
16489,A2,2021-3-3 7,9,47,32,10,9,0.8,17,53,1019.1,1.8,22.2
16490,A2,2021-3-3 8,10,51,41,15,7,0.9,17,52,1019.5,1.7,18.8
16491,A2,2021-3-3 9,10,49,43,20,11,0.8,17.1,52,1020,1.7,29.1
16492,A2,2021-3-3 10,10,47,44,16,14,0.8,17.3,52,1020.1,1.7,23.6
16493,A2,2021-3-3 11,10,47,48,20,18,0.8,17.6,51,1019.3,1.6,14.2
16494,A2,2021-3-3 12,12,43,55,16,26,0.9,18.1,51,1018.3,1.4,28.8
16495,A2,2021-3-3 13,11,44,80,20,36,0.8,18.7,51,1017.1,0.9,25.9
16496,A2,2021-3-3 14,9,52,71,16,33,0.9,19.1,51,1016.5,1.3,312.9
16497,A2,2021-3-3 15,8,57,77,21,32,0.9,19.3,51,1015.7,1.3,319
