,place,time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3863,A,2020-12-31 9,5.243311,279.083,0.001206172,22.03366,5.23522,10.158879,0,0,164.5413,102.888,18.4396,5.751151,243.9291,125.2323,150.4826,9.1861,63.84968,34.31888,30.97758,26.05735,0.1980854
3864,A,2020-12-31 10,6.205895,281.7787,0.001153511,19.72023,5.464456,13.733289,0,0,324.429,102.902,72.93327,10.886372,244.9224,260.3918,312.8938,8.947219,54.91,31.13876,27.87164,36.80081,0.1845799
3865,A,2020-12-31 11,7.703091,285.5884,0.001104961,17.04066,5.676001,18.35184,0,0,534.5416,102.8837,151.23989,18.2313,247.4716,434.6838,522.3279,8.56945,46.28839,28.67401,25.98509,47.54955,0.1696338
3866,A,2020-12-31 12,9.36404,289.2272,0.001103241,15.15007,5.493508,22.07157,0,0,732.2277,102.8104,214.2574,24.93715,251.052,569.5969,684.4425,7.878783,38.48809,21.28192,19.17312,59.41866,0.1584129
3867,A,2020-12-31 13,11.24934,292.4675,0.001154579,13.92047,5.177664,18.62125,0,0,950.2219,102.7,251.5659,30.50758,255.5277,652.0202,783.4853,7.798778,37.06209,15.49492,13.3969,64.29905,0.1592625
3868,A,2020-12-31 14,13.11427,294.8227,0.001221763,12.96572,5.151784,27.39489,0,0,1132.9269,102.5827,266.6531,34.19734,260.4905,674.8833,810.9576,8.055366,40.73169,16.37693,14.33403,62.85421,0.166003
3869,A,2020-12-31 15,14.32111,295.6148,0.001245674,12.16923,5.535752,35.05783,0,0,1234.644,102.4766,262.6493,34.85033,263.958,636.477,764.8076,8.732013,47.99171,17.04722,15.1522,56.41437,0.1776372
3870,A,2020-12-31 16,15.10031,295.4994,0.001324466,12.26592,5.236531,36.29657,0,0,1326.477,102.3749,222.899,31.61879,266.8536,539.4486,648.2154,10.52709,62.63376,18.0109,15.80415,42.31072,0.2013558
3871,A,2020-12-31 17,15.51864,294.2769,0.001427914,12.85151,4.79108,40.12835,0,0,1425.375,102.3238,159.0139,25.24392,269.2064,392.3338,471.4384,14.85857,94.69642,21.38276,18.55024,11.53738,0.2549866
3872,A,2020-12-31 18,15.56187,291.9228,0.0015537,13.94157,4.475961,47.3681,0,0,1455.189,102.3346,82.64781,16.40056,272.692,211.197,253.7793,14.99557,105.4702,29.42588,24.58046,1.4567014,0.3157553
3873,A,2020-12-31 19,15.02751,288.8734,0.001692718,15.74597,3.989471,55.30993,0,0,529.0474,102.3802,16.876263,4.510768,275.0381,45.7452,54.9687,7.06671,95.96828,28.65041,24.2894,5.781239,0.1999721
3874,A,2020-12-31 20,13.93896,286.699,0.001588147,15.82305,4.596125,25.68286,0,0,508.1147,102.4465,-8.4951,0.8040494,271.6326,0,0,16.86859,99.90716,40.39535,35.46357,0.05827774,0.358974
3875,A,2020-12-31 21,12.80173,285.2917,0.001525769,16.44827,4.96843,17.41742,0,0,667.9853,102.5107,-14.59257,0.7764525,268.2005,0,0,22.26734,94.21187,47.4234,42.02742,0.10101696,0.3519857
3876,A,2020-12-31 22,11.53733,284.1262,0.001610716,18.98744,6.272223,31.05814,0,0,552.6576,102.5777,-15.45689,0.8484128,265.4635,0,0,17.39857,89.94171,48.96304,43.98384,1.4591555,0.2420032
3877,A,2020-12-31 23,10.229431,282.8296,0.001660456,21.25707,4.993193,31.16679,0,0,471.9003,102.605,-12.52433,0.6440609,261.376,0,0,17.7181,86.57551,49.93719,45.072,4.445974,0.2359261
3878,A,2021-1-1 1,7.638275,280.4085,0.001030826,15.85928,3.477823,16.07413,0,0,531.7295,102.6204,-5.958451,0.4403496,255.4062,0,0,11.48545,70.77146,49.12889,43.49199,18.94072,0.1594667
3879,A,2021-1-1 2,7.226425,279.994,0.000965433,15.26192,3.406259,10.627292,0,0,521.8988,102.6102,-5.725675,0.4127864,254.2032,0,0,10.63008,66.58648,49.26951,43.36829,21.947,0.1534295
3880,A,2021-1-1 3,6.791604,279.4919,0.000957462,15.57783,3.449229,8.3002679,0,0,506.8307,102.6034,-6.664956,0.3896165,252.8542,0,0,9.74446,65.62852,50.41077,44.12449,21.8549,0.1512864
3881,A,2021-1-1 4,6.301546,278.8895,0.000936631,15.78937,3.606949,115.25985,0,0,476.3303,102.6117,-8.667414,0.3767189,251.2064,0,0,9.567666,70.15989,52.70736,45.82321,17.22885,0.1550134
3882,A,2021-1-1 5,5.842445,278.3624,0.000924815,16.11578,3.695028,5.138665,0,0,440.3045,102.6329,-9.843474,0.3590699,249.4394,0,0,10.049525,79.62996,55.9707,48.08601,9.230978,0.1713374
3883,A,2021-1-1 6,5.422213,277.9104,0.000923192,16.58659,3.72998,4.994876,0,0,413.4608,102.656,-10.35282,0.3415321,248.7712,0,0,10.983667,89.31418,64.30734,52.87661,2.1099663,0.2202722
3884,A,2021-1-1 7,5.053904,277.4867,0.00093647,17.27868,3.631669,5.961689,0,0,401.2547,102.6774,-10.76457,0.3115315,247.8944,0,0,12.5864,94.56035,74.6052,58.739,1.701742,0.2844256
3885,A,2021-1-1 8,5.427697,278.6734,0.000988484,17.81448,4.142686,16.033377,0,0,182.3136,102.7016,4.72348,4.2383853,248.0405,86.807,104.3091,14.24659,93.74711,81.22063,64.85323,8.660328,0.3243263
3886,A,2021-1-1 9,5.636467,279.2578,0.000978638,17.35203,4.27135,19.76049,0,0,87.93888,102.7076,10.497292,5.836419,247.1744,124.2674,149.3226,15.72353,88.81255,72.35193,63.16265,15.15713,0.311736
3887,A,2021-1-1 10,6.43334,282.0193,0.001011269,16.98586,4.550895,17.65293,0,0,244.48548,102.7125,66.506462,10.939594,248.5814,260.5553,313.0904,14.59646,81.67307,67.5144,61.50285,22.52449,0.2675105
3888,A,2021-1-1 11,7.812836,286.0536,0.001041325,15.89785,4.524952,21.45105,0,0,445.8631,102.6997,140.30649,17.91503,250.7286,434.507,522.1146,11.64621,73.48859,63.94949,58.82717,31.82143,0.219519
3889,A,2021-1-1 12,9.361423,289.8453,0.001058265,14.53214,4.216906,21.46708,0,0,624.0541,102.6284,200.9161,24.26269,254.0157,569.0715,683.8111,9.514597,70.53925,63.92547,58.3642,42.45372,0.1977087
3890,A,2021-1-1 13,10.89873,293.049,0.001092314,13.47916,3.737233,15.42971,0,0,767.5546,102.5319,237.2453,28.9937,257.7632,649.502,780.4586,8.236921,65.28354,42.03379,38.19199,54.23434,0.1835284
3891,A,2021-1-1 14,12.23863,295.2312,0.001128236,12.68442,3.458832,7.208813,0,0,883.1458,102.4381,253.3503,31.6319,261.3051,672.4569,808.0423,7.502392,65.11146,39.03254,35.39226,59.80049,0.1773252
3892,A,2021-1-1 15,13.41126,296.3459,0.001214384,12.59134,3.178041,6.290018,0,0,1006.161,102.3375,242.2967,31.53846,264.7008,634.8644,762.8697,7.293871,68.47934,37.58467,33.8737,59.90911,0.1771605
3893,A,2021-1-1 16,14.24328,296.3601,0.00130524,12.7827,2.678916,4.451695,0,0,1028.9519,102.247,203.5674,28.14603,268.0957,538.2689,646.7979,7.320736,79.95893,51.63078,45.21437,46.38829,0.1813141
3894,A,2021-1-1 17,14.87019,295.1662,0.001351362,12.68246,2.138801,16.171252,0,0,1072.644,102.1874,142.9561,21.93926,270.6609,390.4832,469.2156,7.679688,106.813,45.05391,38.39285,16.01114,0.2093905
3895,A,2021-1-1 18,15.30439,292.7456,0.001405476,12.80841,1.698186,38.023767,0,0,1101.396,102.1743,72.21887,13.42997,272.67,208.967,251.1002,12.3002,119.5329,52.16457,43.78573,0.19227411,0.3240354
3896,A,2021-1-1 19,14.93645,289.3745,0.001524508,14.24448,1.738645,64.40244,0,0,544.7601,102.1963,18.855707,3.5571665,273.5984,46.3233,55.6635,15.5178,128.4139,72.06684,57.54465,1.31E-06,0.4756701
3897,A,2021-1-1 20,13.96371,287.2046,0.001641048,16.38283,0.7681511,65.96572,0,0,468.5845,102.2347,1.1248759,0.06632297,273.2251,0,0,12.899282,129.5792,82.86544,59.01103,0.003328941,0.4512099
3898,A,2021-1-1 21,13.79507,286.491,0.001764102,17.77455,1.4987998,40.95421,0,0,418.3978,102.268,-5.679013,0.10708642,273.03,0,0,12.29364,131.9232,83.49064,57.47794,6.44E-05,0.4121022
3899,A,2021-1-1 22,13.21779,285.6257,0.001818324,19.06453,1.8411751,105.180109,0,0,225.14252,102.2987,-9.306763,0.14559975,271.714,0,0,16.8863,130.2642,84.04632,61.55873,9.22E-05,0.4374295
3900,A,2021-1-1 23,12.33764,284.6458,0.001908566,21.29955,2.406013,16.27747,0,0,250.607,102.306,-10.592517,0.21984044,269.1679,0,0,17.32795,111.7921,64.11027,52.58465,0.001597913,0.3769531
3901,A,2021-1-2 0,10.62712,282.9607,0.001832063,22.89261,4.048114,35.73294,0,0,286.7763,102.2975,-13.82561,0.4771688,265.2604,0,0,14.71643,103.8525,49.76102,44.08383,0.035779235,0.2604355
3902,A,2021-1-2 1,9.967935,282.3629,0.001736886,22.70645,3.469872,37.83449,0,0,255.5784,102.2839,-10.515217,0.3949046,262.8313,0,0,14.89715,102.5609,47.63135,41.92544,0.013538101,0.2365458
3903,A,2021-1-2 2,9.294174,281.7807,0.001674999,22.93251,2.640712,29.08468,0,0,229.8505,102.2677,-8.424714,0.2597669,261.4359,0,0,14.65208,102.8048,44.82932,38.96865,0.02407028,0.2263282
3904,A,2021-1-2 3,8.684988,281.1736,0.001641415,23.43232,2.375509,15.0178,0,0,202.3192,102.2558,-8.417895,0.197446,259.9867,0,0,13.77326,104.0601,43.00759,36.25931,0.011357952,0.2225022
3905,A,2021-1-2 4,8.014655,280.5743,0.001665655,24.91692,1.929854,109.172559,0,0,222.3245,102.2667,-7.532129,0.1339652,258.3963,0,0,12.80283,105.2935,45.28431,37.44291,0.003496084,0.2325813
3906,A,2021-1-2 5,7.480993,280.0707,0.001793731,27.84322,1.581678,107.7457103,0,0,228.6471,102.2924,-7.160205,0.09141736,257.1902,0,0,11.92254,107.5848,50.41212,40.35613,0.001282517,0.2556369
3907,A,2021-1-2 6,7.160215,279.5939,0.001886185,29.95272,1.962424,356.7377,0,0,208.5849,102.3175,-9.178085,0.09952431,256.1366,0,0,12.95239,113.3977,64.63842,47.69397,0.000140999,0.3644128
3908,A,2021-1-2 7,6.854662,279.133,0.001845736,29.93395,2.374317,108.697357,0,0,185.3923,102.3387,-11.18386,0.1222427,255.2637,0,0,14.85713,120.3933,84.22874,58.25865,0.6967956,0.5028092
3909,A,2021-1-2 8,7.201501,280.2969,0.001816838,28.68666,2.709216,120.62996,0,0,75.21617,102.3589,-0.224396,3.7119237,254.8066,86.7776,104.2748,16.33926,128.555,106.45341,73.83355,4.617173,0.5176705
3910,A,2021-1-2 9,7.535083,280.9179,0.001765301,27.24336,2.903004,19.31126,0,0,29.71217,102.3661,3.575008,5.227578,254.7853,124.1663,149.2019,19.09434,122.6168,74.78221,60.23532,9.361273,0.4859882
3911,A,2021-1-2 10,8.55695,284.2149,0.001730294,24.80316,2.716874,27.51351,0,0,158.0802,102.3808,47.156644,10.713121,256.0467,258.798,310.9782,17.53427,115.0786,60.32801,53.77359,13.22619,0.4147253
3912,A,2021-1-2 11,10.452753,288.9747,0.001781518,22.40196,2.80542,31.93862,0,0,335.2159,102.3626,111.74597,18.64193,259.7866,432.9635,520.2602,14.23749,99.27895,42.71197,38.63315,20.8081,0.3306967
3913,A,2021-1-2 12,12.19576,292.9402,0.001881021,21.02612,3.02215,35.23304,0,0,496.4121,102.2991,174.4985,25.71985,264.0731,567.8375,682.3291,11.41829,87.59084,38.62508,34.95984,29.57729,0.2735634
3914,A,2021-1-2 13,13.69487,296.1066,0.001958647,19.81655,2.890314,44.03303,0,0,679.6819,102.2165,215.8438,30.71182,268.4294,650.1935,781.2892,10.3648,80.7681,33.53748,30.22219,36.58266,0.2689807
3915,A,2021-1-2 14,14.90264,298.237,0.002081374,19.44222,2.638187,57.60735,0,0,877.6197,102.1298,233.5003,32.96625,272.5983,672.9629,808.6505,10.042489,74.18615,31.20946,27.93745,43.07086,0.2809136
3916,A,2021-1-2 15,15.82689,299.1367,0.00212264,18.64341,2.472227,75.68473,0,0,955.5229,102.0409,227.254,32.4665,275.792,634.7622,762.7469,9.461572,70.66985,29.1871,26.17445,47.38861,0.2593071
3917,A,2021-1-2 16,16.48927,298.854,0.002140537,17.98569,2.280572,90.36042,0,0,983.0587,101.9562,196.1842,29.04458,278.1434,540.7141,649.7368,9.173924,80.58438,28.80226,25.82034,39.1429,0.2347904
3918,A,2021-1-2 17,16.9785,297.364,0.002114824,17.20292,2.108089,92.17424,0,0,1014.3221,101.9129,142.6401,22.85509,279.7324,394.7009,474.283,9.298343,109.3746,30.40274,26.87663,11.602246,0.2379656
3919,A,2021-1-2 18,17.20307,294.6995,0.002128292,17.06813,1.878656,87.60612,0,0,975.8927,101.9189,74.6537,14.1046,281.0065,213.3181,256.3286,11.38505,122.6971,42.75001,36.18516,0.7241541,0.3138138
3920,A,2021-1-2 19,16.55566,291.0655,0.002213005,18.56302,1.495631,105.17132,0,0,801.0265,101.9547,19.524574,3.4511908,281.6562,46.7502,56.1765,14.34482,136.598,63.42922,48.13849,0.000242738,0.5862475
3921,A,2021-1-2 20,15.83651,289.0669,0.002242807,19.72165,0.9186059,58.80939,0,0,248.8235,101.996,0.9821146,0.0749149,281.6857,0,0,24.123,155.2716,98.30436,71.12127,0.00013464,0.8834521
3922,A,2021-1-2 21,15.30577,288.158,0.002240188,20.39933,0.6431199,73.50662,0,0,43.41604,102.0425,-3.694525,0.019536647,281.6633,0,0,33.69444,155.3616,138.3638,87.68511,1.46E-07,1.224418
3923,A,2021-1-2 22,14.84978,287.4148,0.002254371,21.16322,1.2749465,122.59595,0,0,122.79971,102.0778,-7.277503,0.04778468,280.971,0,0,26.27358,147.0541,110.9025,73.55609,3.46E-05,1.32477
3924,A,2021-1-2 23,14.07595,286.5038,0.002601181,25.77262,1.7300765,150.7485,0,0,107.4582,102.0917,-9.013333,0.07890649,280.4132,0,0,32.30063,136.1403,91.46438,70.38985,0.000584827,1.0368417
3925,A,2021-1-3 0,13.09543,285.758,0.004017358,42.43107,1.2952929,103.86893,0,0,294.0711,102.0892,-6.092851,-0.02831086,289.3543,0,0,30.67398,117.1747,102.40921,80.66493,1.53E-05,0.5748213
3926,A,2021-1-3 1,12.64711,285.2713,0.005925075,64.49645,1.95072,89.26423,0,0,304.952,102.0956,-6.586145,-0.7553369,290.3003,0,0,19.84132,124.296,103.5691,81.60527,7.87E-05,0.4473633
3927,A,2021-1-3 2,12.03891,284.6068,0.005941392,67.34459,2.220568,69.31197,0,0,272.8647,102.1035,-7.307988,-0.6595017,287.5082,0,0,17.88794,111.12649,87.11271,69.89984,0.002980136,0.6104786
3928,A,2021-1-3 3,11.57561,284.0167,0.005665096,66.27923,2.647998,62.81688,0,0,273.9292,102.1135,-8.922195,-0.4363121,284.9376,0,0,16.40274,97.52586,74.8185,61.81368,0.002062782,0.5127034
3929,A,2021-1-3 4,10.93276,283.3558,0.005590389,68.33035,2.746775,58.51755,0,0,281.9783,102.141,-9.173689,-0.4598222,281.4493,0,0,18.54658,103.82784,85.76163,71.9664,0.000433835,0.4842311
3930,A,2021-1-3 5,10.18715,282.6203,0.005216783,67.13518,2.947318,56.49004,0,0,226.419,102.1792,-9.075684,-0.10469973,278.5524,0,0,20.75148,101.4086,96.67926,82.8196,0.000249488,0.4356219
3931,A,2021-1-3 6,9.536442,282.0125,0.004249281,57.13052,2.603326,49.40216,0,0,156.4652,102.2192,-8.554282,0.065694,276.3155,0,0,24.30922,106.5124,110.9595,91.21049,2.01E-05,0.4572741
3932,A,2021-1-3 7,8.98713,281.5433,0.003690717,51.5461,2.149949,36.70096,0,0.00461391,157.5282,102.2561,-7.544034,0.08590221,276.2498,0,0,23.54425,113.0736,119.7163,96.52653,0.5730557,0.5515557
3933,A,2021-1-3 8,9.680547,282.8063,0.003212928,42.87158,2.956995,39.17034,0,0.00498807,70.49678,102.2955,0.436747,4.1043282,276.7843,83.6752,100.5466,24.3302,127.2038,131.418,105.8383,3.491428,0.6812729
3934,A,2021-1-3 9,9.909804,283.3991,0.003156552,41.44169,3.077928,38.43804,0,0.01425513,35.69618,102.3054,5.454616,5.828403,276.7243,119.6146,143.7322,19.75839,115.2888,93.13734,80.1264,8.320961,0.5057663
3935,A,2021-1-3 10,11.473051,286.8207,0.002953944,35.03879,3.47802,33.82231,0,0.01425513,151.149,102.3243,46.424909,12.247998,278.8614,251.9594,302.7617,15.81452,97.36043,60.2718,53.80019,15.70977,0.3602436
3936,A,2021-1-3 11,13.59393,291.4161,0.002825211,29.03558,3.776369,28.87806,0,0.01902696,311.9043,102.3183,111.48917,21.26767,282.8876,423.1291,508.443,11.83276,80.29366,46.45676,41.12074,28.55381,0.2592015
3937,A,2021-1-3 12,15.61747,295.4286,0.002781691,24.9123,4.026377,24.95767,0,0.02078235,542.8455,102.264,171.4019,29.38282,287.9966,556.1834,668.3248,8.83197,72.70279,38.74999,33.60185,39.2452,0.2204091
3938,A,2021-1-3 13,17.14809,298.4535,0.002805507,22.67777,4.030281,21.70367,0,0.0173256,737.6934,102.1861,215.0822,34.92027,292.9498,637.6999,766.2766,7.364455,67.22533,35.3591,30.40097,48.42098,0.2030739
3939,A,2021-1-3 14,18.40203,300.6293,0.002938285,21.84973,3.656977,22.66384,0,0.01515888,908.8051,102.1049,231.0147,37.10487,297.4291,660.6939,793.9073,7.028094,75.35798,36.76815,31.31818,48.56438,0.2103689
3940,A,2021-1-3 15,19.34032,301.6116,0.00310522,21.69839,3.373278,20.90689,0,0.00777408,1062.633,102.0298,223.8398,36.15553,301.2565,623.2532,748.9182,6.504724,83.86966,38.9085,33.26631,54.16723,0.2167926
3941,A,2021-1-3 16,20.16727,301.6732,0.003251541,21.52485,2.841732,14.66072,0,0,1125.898,101.9584,187.1889,31.83463,304.6602,528.6411,635.2288,5.98053,86.95963,38.32573,32.67808,55.16021,0.2137099
3942,A,2021-1-3 17,20.64603,300.1287,0.003278044,21.02636,3.085242,3.2508,0,0.00314238,1244.852,101.918,139.6593,25.61183,306.7531,385.4502,463.1671,6.494861,110.5575,41.43955,35.11082,28.26876,0.2375178
3943,A,2021-1-3 18,20.7905,297.5266,0.003315761,21.06297,3.191544,2.581027,0,0,1299.246,101.9243,73.8968,16.55761,308.1207,209.0012,251.1416,10.416405,138.823,54.06208,43.27198,0.4974773,0.4098496
3944,A,2021-1-3 19,20.39988,294.4077,0.003343744,21.79471,2.810907,6.7622326,0,0,534.299,101.9657,15.5909258,4.3998319,308.9453,46.0761,55.3662,10.1472,139.7652,71.05762,52.03041,0.012500235,0.4515557
3945,A,2021-1-3 20,19.39102,292.3819,0.003567908,24.90819,2.165411,40.626873,0,0.02407338,535.4056,102.0148,-1.951454,0.2949877,308.9439,0,0,7.486545,137.9119,73.21882,51.36852,0.02128174,0.3061855
3946,A,2021-1-3 21,18.46177,291.1954,0.003767373,27.85661,1.756712,28.83429,0,0.0372336,318.4628,102.0605,-5.118016,0.10642895,308.0161,0,0,9.865253,140.2746,85.58096,59.99651,0.003575875,0.3618604
3947,A,2021-1-3 22,17.8789,290.3297,0.003650093,28.03543,2.154184,21.06317,0,0.03264666,314.0553,102.1004,-8.610463,0.17380911,306.529,0,0,14.07877,130.0625,78.02216,58.45816,0.00094479,0.3916049
3948,A,2021-1-3 23,16.98883,289.3893,0.003624677,29.53496,2.325834,7.174757,0,0.04695812,256.2048,102.1126,-9.251575,0.2079467,304.7377,0,0,16.90677,118.1084,59.16988,48.56123,0.004092197,0.3831442
3949,A,2021-1-4 0,15.77411,288.0948,0.003801029,33.55689,3.486115,38.97162,0,0.08888431,470.101,102.0837,-11.4178,0.4810804,302.018,0,0,15.90504,111.6395,52.56111,44.85507,0.006660526,0.3310253
3950,A,2021-1-4 1,14.92546,287.3512,0.003598348,33.60381,3.543796,41.06094,0,0.11825064,344.2858,102.0771,-10.681754,0.508223,303.4217,0,0,16.71708,110.6374,49.7502,42.33554,0.024215521,0.2969596
3951,A,2021-1-4 2,14.42752,286.8563,0.003395273,32.76893,3.24934,26.83579,0,0.11388062,309.7094,102.0753,-9.194276,0.4430899,297.242,0,0,15.07827,108.6189,46.44846,38.58009,0.04927857,0.2623839
3952,A,2021-1-4 3,13.738,286.217,0.003311176,33.46765,2.769846,4.723622,0,0.1296096,249.3599,102.0723,-8.375361,0.3490281,296.0946,0,0,10.485078,109.3262,48.44125,38.34432,0.05142756,0.2483789
3953,A,2021-1-4 4,13.14628,285.6263,0.003497735,36.78965,2.767106,352.6767,0,0.210432,268.255,102.0903,-8.382973,0.3129705,295.0598,0,0,8.968777,103.9633,51.58355,40.19697,0.08130597,0.2453603
3954,A,2021-1-4 5,12.5798,285.0481,0.003310156,36.17551,2.908759,353.0431,0,0.233859,262.6241,102.1184,-8.54463,0.3405147,293.9732,0,0,9.155243,101.3423,55.13532,43.14438,0.07880277,0.2615564
3955,A,2021-1-4 6,12.04586,284.5052,0.00322711,36.58215,2.911575,356.9329,0,0.1921525,257.5437,102.1446,-8.717805,0.3305167,292.5682,0,0,11.10444,104.0312,69.40156,53.75402,0.020285141,0.3307884
3956,A,2021-1-4 7,11.52012,284.0083,0.003225533,37.90909,2.655786,357.2621,0,0.1708923,263.0532,102.1743,-8.334667,0.2725117,291.4136,0,0,14.64909,109.1038,92.75209,68.55798,0.895837,0.4405604
3957,A,2021-1-4 8,11.95203,285.185,0.003301093,37.65361,3.035304,112.794415,0,0.2143139,144.75926,102.2042,2.385367,4.802323,291.299,82.8912,99.6037,15.55581,108.1634,96.01554,71.89774,5.946717,0.4449905
3958,A,2021-1-4 9,12.14715,285.7406,0.003326386,37.4641,3.160413,6.899677,0,0.2434952,49.28126,102.2138,7.394038,6.789142,291.4778,118.4364,142.3159,19.5399,117.7635,76.8794,62.16498,9.136188,0.4460183
3959,A,2021-1-4 10,13.31244,288.7709,0.003299534,34.39474,3.828731,18.464342,0,0.2542115,213.199,102.2292,53.167731,13.827313,293.7234,249.9321,300.3255,21.17974,102.66917,54.07169,47.7045,14.74275,0.4010136
3960,A,2021-1-4 11,14.79563,292.9881,0.003344123,31.50776,3.775592,26.79415,0,0.2526816,406.0497,102.2181,119.41211,22.31389,297.377,420.468,505.2456,17.9395,83.51662,42.8355,38.0216,27.03846,0.3129806
3961,A,2021-1-4 12,16.38161,296.8538,0.003455767,29.28751,3.568597,26.50585,0,0.2128403,592.2437,102.1592,176.7419,29.48238,302.1541,553.0775,664.5924,15.61083,74.92938,38.03616,33.5468,37.13974,0.2778893
3962,A,2021-1-4 13,18.00787,299.9891,0.00360704,27.44288,3.475449,28.40508,0,0.16699066,782.0802,102.0738,216.8466,34.88332,307.4047,634.647,762.6091,14.1846,76.1394,35.95883,31.65884,39.88994,0.2669638
3963,A,2021-1-4 14,19.46526,302.2478,0.003808043,26.32596,3.244119,35.07638,0,0.15771674,925.7781,101.9783,232.5861,37.39576,313.3336,657.6575,790.2591,14.06817,83.94724,36.45285,31.98525,36.423,0.2711248
3964,A,2021-1-4 15,20.44533,303.1885,0.004004255,25.97382,3.071792,45.96581,0,0.12434493,1068.3457,101.8926,226.792,36.6014,318.4099,620.5338,745.65,14.04083,96.70142,37.85798,33.08448,29.04139,0.281694
3965,A,2021-1-4 16,21.17531,303.0872,0.004157282,25.72545,2.683649,50.92059,0,0.11696606,1118.856,101.8077,192.9587,32.2474,322.0826,524.668,630.4551,14.25973,113.1084,39.90003,34.67666,19.23026,0.2994644
3966,A,2021-1-4 17,21.65568,301.7616,0.004253811,25.52964,2.436072,57.19066,0,0.11688692,1122.53,101.7625,141.1307,25.26433,324.2716,383.2276,460.4963,14.97013,130.5014,43.901,37.64292,6.426794,0.3324994
3967,A,2021-1-4 18,21.85532,299.3142,0.0043264,25.65852,2.0773,57.939364,0,0.1167119,1071.459,101.7716,75.10173,15.6511,325.7629,207.9997,249.9378,17.40325,141.1224,52.79071,44.08315,0.1491156,0.4271147
3968,A,2021-1-4 19,21.48446,295.9432,0.004356651,26.50837,2.033427,164.39249,0,0.2237105,684.6029,101.8128,20.469753,4.4474653,326.2291,46.1244,55.4241,19.10219,149.2812,69.64242,54.82361,0.002192814,0.5644533
3969,A,2021-1-4 20,20.69324,293.9873,0.004400306,28.21975,1.4193275,51.346225,0,0.2719663,337.848,101.8678,1.741982,0.26484403,326.0967,0,0,26.67124,163.8177,97.53395,68.46468,0.00363408,0.7780237
