,pre_y0,pre_y1,pre_y2,pre_y3,pre_y4,pre_y5
5010,13.6486,79.73177,17.975567,14.811394,40.88659,0.5745946
5011,14.02656,104.27057,23.76532,19.10074,19.359707,0.594523
5012,13.88814,115.5969,25.68151,20.81183,12.261436,0.5977499
5013,13.78432,108.4206,25.16213,20.92123,22.01501,0.5937281
5014,13.34233,97.16488,24.04528,20.64946,35.84413,0.5707231
5015,11.49251,76.87303,25.55564,22.61191,61.73597,0.5255985
5016,9.930906,60.60428,30.11984,27.2311,85.89752,0.4917288
5017,9.278389,53.87172,33.98892,30.97036,98.57736,0.4715001
5018,8.932182,53.58018,35.62997,32.59556,102.4553,0.4550596
5019,9.043003,59.46777,37.11488,33.97622,98.71787,0.44623
5020,9.293759,69.12219,37.92123,34.71834,89.5532,0.4394052
5021,9.365076,77.93385,38.00009,34.7999,79.00776,0.4293617
5022,9.555663,87.80587,39.24154,35.84972,65.42146,0.4208862
5023,8.853967,92.12687,40.26688,36.18251,50.9741,0.4079739
5024,7.950929,96.95271,42.33469,37.489,39.03181,0.3852238
5025,7.734178,99.69345,45.06717,38.90064,33.6956,0.3715276
5026,10.279201,123.0368,50.30701,43.73894,12.498441,0.4064818
5027,10.54208,118.8238,51.01842,46.02732,8.59522,0.3726898
5028,9.542536,93.74392,50.70591,45.96209,29.05016,0.3459258
5029,10.744601,92.65069,49.73995,44.65454,32.09161,0.3368386
5030,10.32856,72.45161,50.27305,44.84116,46.88106,0.305311
5031,10.409584,65.28351,52.89086,46.96099,49.51877,0.2938761
5032,10.434083,80.73056,58.45925,51.0605,31.86037,0.3042097
5033,10.329683,98.73368,64.4573,55.0632,12.68818,0.3137731
5034,11.283667,106.7763,67.67919,57.48869,4.268399,0.3267071
5035,12.25573,110.7446,74.70861,61.14946,0.9563769,0.3748155
5036,13.41486,113.1573,85.31185,65.46132,2.849301,0.444993
5037,15.69783,108.7278,78.55944,65.07334,10.446182,0.4640102
5038,15.90755,113.1057,73.07515,64.70603,13.70971,0.464064
5039,12.50633,91.34807,66.30092,59.67117,32.07796,0.3971436
5040,9.623399,63.77654,62.38647,56.62644,60.55831,0.3447606
5041,8.324352,51.58983,60.22888,54.93833,76.02419,0.3229175
5042,7.328313,46.6508,52.9834,48.25113,84.32815,0.2983214
5043,6.82048,50.76966,47.27765,42.87577,83.50152,0.2769676
5044,7.763094,67.17203,49.9691,45.18023,72.51621,0.2873904
5045,8.610065,86.16588,49.41561,44.62159,56.60769,0.2999964
5046,9.019749,105.8113,46.5004,41.82957,36.70823,0.3051083
5047,8.965533,122.0747,43.91531,39.0503,18.146416,0.3074772
5048,12.28807,140.5001,52.89486,45.47384,2.8406448,0.4137237
5049,11.96241,138.5012,74.90238,64.38367,6.826549,0.5872515
5050,8.56833,99.17211,75.37858,63.25756,44.3759,0.5389752
5051,7.641818,71.37646,71.89793,57.75596,67.95067,0.4575525
5052,10.89296,65.48257,68.70732,53.61368,63.75337,0.4189307
5053,16.21645,140.9716,79.80615,61.49246,1.892653298,0.4606817
5054,14.35104,143.1095,88.20153,67.74918,0.015099012,0.4533162
5055,11.370262,121.6733,95.3574,72.9184,2.228292,0.417747
5056,11.53613,115.8109,107.3288,83.02339,3.748900332,0.4372654
5057,12.65427,119.2134,117.2192,92.00444,0.09573413,0.4984492
5058,13.95463,118.8562,119.495,95.67821,0.003153279,0.5142681
5059,15.13682,124.6508,125.0668,100.8607,0.000317855,0.522107
5060,17.80567,127.6899,131.4136,105.7885,1.887449,0.5854041
5061,16.50675,112.5019,114.1327,95.61352,11.84294,0.5160131
5062,13.76436,96.96232,96.95454,83.51368,30.7223,0.4434759
5063,11.84216,77.75878,80.62143,71.4494,53.08642,0.385901
5064,10.91915,63.0406,68.5035,61.90123,70.40397,0.3541955
5065,10.35844,55.18635,63.03996,57.43606,80.55373,0.3482401
5066,10.088484,57.84371,63.72115,58.24113,81.63174,0.3601171
5067,9.992638,66.18337,66.06931,60.30616,73.55437,0.3653453
5068,10.87493,86.61132,68.16548,61.17575,52.30977,0.371466
5069,12.64139,109.6074,68.36484,60.00597,30.45426,0.3897514
5070,15.06182,130.8135,70.14551,59.86217,12.35002,0.4231589
5071,18.11648,147.9697,76.05983,63.37128,0.4116394,0.457211
5072,19.86234,143.6294,82.20174,66.47887,1.82983139,0.4684411
5073,23.93301,145.8912,101.30352,77.56297,0.123873337,0.5787878
5074,28.59725,161.5647,113.8648,83.06649,3.96E-05,0.8789272
5075,26.80109,145.9243,76.05231,59.71521,0.000289321,0.8041969
5076,24.94818,128.804,65.92105,52.11352,0.019433185,0.6519327
5077,17.53098,131.4603,58.65046,43.19054,2.10E-06,0.7144052
5078,12.3913,122.1063,51.99021,37.08783,0.011408488,0.5846507
5079,8.777456,110.7336,52.10423,35.69003,0.42172559,0.5330052
5080,8.485153,103.7603,56.06084,37.74116,0.66490354,0.5416805
5081,10.9175,104.4786,61.00576,41.15418,0.079074247,0.5491287
5082,13.06055,108.3853,71.51154,47.68585,0.000833266,0.6133159
5083,15.39831,119.5964,94.63789,61.08787,2.63E-05,0.8154674
5084,19.91388,136.953,113.446,73.01424,0.8852485,1.090679
5085,18.13277,115.5747,85.65049,61.54102,8.871935,0.7982153
5086,19.28292,89.92649,64.04087,49.80367,34.63201,0.5596758
5087,18.9877,78.24792,60.57882,48.99772,76.59925,0.5051814
5088,16.21675,59.90259,67.8694,57.31275,204.92599,0.4901598
5089,13.63518,35.07872,73.59797,64.07017,321.8104,0.4790733
5090,13.2613,35.35797,76.17879,66.81135,333.7429,0.4902891
5091,12.80728,38.87205,73.63589,64.86292,297.1788,0.4787565
5092,12.88071,50.56552,71.52924,63.13129,252.1432,0.4938732
5093,12.54035,73.55294,63.3236,55.70766,181.0939,0.5266132
5094,12.73085,108.892,56.04733,49.36554,108.8334,0.5810228
5095,8.777251,120.3574,50.1717,43.34923,44.54742,0.520352
5096,9.059444,118.3322,53.21891,45.34022,25.60987,0.5101073
5097,12.70958,114.009,51.61963,44.03291,19.25842,0.5009661
5098,13.9114,101.85819,48.81538,41.43254,27.17382,0.5035339
5099,14.40984,94.69044,46.83689,39.04681,28.66507,0.5773636
5100,15.31645,88.10605,46.10398,37.74974,31.28759,0.6099704
5101,13.61119,86.94901,47.27762,37.63212,32.8042,0.5766947
5102,10.20375,85.55337,49.6974,38.99801,30.66039,0.5530151
5103,9.559013,89.00003,52.81375,41.02833,23.79987,0.5534852
5104,9.545003,100.63789,56.99818,43.86064,10.97732,0.6106094
5105,9.627655,112.96891,60.47238,45.58387,3.9319556,0.715696
5106,10.737402,124.8677,71.00494,51.73257,0.252171958,0.7659895
5107,13.55621,136.741,94.9181,65.62268,8.41E-05,0.9113523
5108,19.27641,144.5558,114.58507,77.2722,1.287203,1.0752452
5109,15.45424,110.3471,82.04682,61.22793,18.94407,0.6579142
5110,11.28931,78.22745,60.17991,47.0086,51.66314,0.460157
5111,11.204885,86.41894,59.07942,48.81246,62.84197,0.5525759
5112,10.501139,85.18478,61.05242,51.95084,104.64372,0.5729501
5113,10.002101,78.97019,59.07811,51.72614,115.80976,0.5422217
5114,9.743021,75.86729,56.98469,50.11759,109.7664,0.5160092
5115,9.285308,73.86466,52.42142,45.97209,115.6832,0.4982778
5116,8.433304,68.15745,46.34223,40.83933,116.679,0.4490423
5117,7.086084,67.66789,41.24511,35.93349,105.36385,0.4007224
5118,7.098195,79.2847,37.49382,32.20518,77.03485,0.3855725
5119,7.535959,103.63574,37.99125,31.77433,34.18646,0.410822
5120,7.788138,114.7278,38.23625,31.42481,8.150608,0.4467416
5121,9.389368,110.8089,35.88611,29.00671,2.599854,0.4601328
5122,10.69376,107.6987,34.96304,27.62047,0.86566164,0.4741793
5123,12.08598,105.3844,35.68942,26.97766,0.086051348,0.4972518
5124,13.85469,103.6627,35.87763,26.34877,0.00480512,0.5106407
5125,11.32477,101.0581,30.49264,21.27653,1.65096723,0.5059434
5126,9.51184,100.69471,32.38978,21.96721,0.33252592,0.542915
5127,8.982113,97.93926,36.10691,23.7288,0.025436056,0.5875772
5128,7.634201,96.05435,38.54586,24.77458,0.031002632,0.6010556
5129,8.524198,98.81368,46.02175,28.81883,0.001454902,0.6501161
5130,10.31997,104.2207,59.55218,36.58925,5.49E-05,0.7420811
5131,13.56863,119.0703,88.22991,52.96184,9.20E-08,0.9748035
5132,17.86632,134.1973,110.12368,66.6382,0.8437,1.2236772
5133,14.87845,108.29525,70.89895,47.18925,6.666737,0.8566106
5134,12.12678,82.33518,45.33584,32.35871,26.42778,0.4750737
5135,12.5557,78.43901,47.98512,35.25414,50.52897,0.4720714
5136,12.03746,77.45007,49.2263,38.06715,67.67911,0.4397291
5137,10.664957,74.87468,48.60987,39.44343,96.58751,0.4036205
5138,10.426817,82.20966,50.59389,41.67271,133.7537,0.4493242
5139,10.140478,101.1438,48.4818,40.66977,123.50083,0.5149719
5140,9.884056,124.855,45.66223,38.61942,84.21146,0.5541631
5141,8.65915,120.6773,41.07709,34.99034,72.79484,0.526736
5142,9.245826,131.9243,39.93269,33.88091,54.76308,0.540773
5143,7.456144,137.854,32.36708,26.28535,4.492444,0.5039299
5144,8.007763,119.1309,30.61546,23.68236,0.24591317,0.4885565
5145,12.78304,103.3685,24.04483,18.78735,0.10419753,0.4331995
5146,13.15216,97.34179,23.21484,17.72518,0.03097772,0.5256368
5147,10.1305,90.63782,22.69748,16.66921,0.0628491,0.5482454
5148,9.930346,86.21232,21.30356,15.45609,0.429685,0.4812029
5149,10.897261,86.25906,22.26615,15.96485,2.3122289,0.4042595
5150,8.56879,84.46376,24.39614,16.72398,0.2832706,0.408953
5151,7.65905,83.11341,24.74684,16.38,0.43311118,0.3753965
5152,7.873564,83.80564,26.04483,16.83826,0.3870408,0.3568616
5153,9.2664,84.81203,28.81307,18.5852,0.169641,0.3638052
5154,10.028287,86.41505,33.52786,21.48345,0.02138056,0.4050592
5155,12.28827,97.67937,49.05224,29.98669,0.000191202,0.6016975
5156,16.33984,109.8284,61.54532,37.38308,0.8999575,0.8299723
5157,15.453604,91.67618,42.62802,28.08608,6.646375,0.6005788
5158,11.503361,71.27159,29.99273,20.36802,22.54316,0.4175841
5159,10.79397,61.60252,25.00386,17.85658,36.80948,0.3949895
5160,14.71315,83.29708,34.23545,27.14683,32.32899,0.5111504
5161,12.49577,105.5703,43.5292,37.08631,33.12202,0.4745943
5162,9.983452,92.99717,40.93385,35.10881,47.68716,0.3735042
5163,10.161893,97.94427,36.30794,31.46441,54.22676,0.3476412
5164,8.796901,108.87858,33.53939,29.03154,65.14832,0.3422255
5165,6.984783,100.74426,31.11353,26.87451,79.94485,0.329618
5166,5.056324,103.90059,26.54756,22.54601,44.39885,0.323806
5167,4.312197,83.28243,21.03931,16.58014,30.73855,0.2897739
5168,3.940458,82.76262,22.12459,16.11937,22.05711,0.2996812
5169,3.885325,79.08523,25.05998,17.83599,24.58443,0.3051888
5170,3.581958,70.24183,26.27533,18.67803,30.93895,0.2922933
5171,3.287835,59.58636,25.74078,17.92689,36.49318,0.2768561
5172,3.00354,49.77327,28.09125,19.21948,45.16399,0.2722986
5173,2.430948,41.46715,33.1058,22.74706,55.31878,0.2648652
5174,1.551247,34.75483,33.62673,22.43173,56.46787,0.2379082
5175,1.371358,33.91135,28.0461,17.95661,51.10716,0.2188464
5176,1.451882,37.61125,32.91698,20.3021,43.94833,0.2171748
5177,1.732514,45.63923,39.79559,23.89513,34.30786,0.2286017
5178,3.004367,60.87213,38.74448,22.63425,18.73102,0.2541502
5179,5.418311,77.73636,40.97086,24.21822,4.320264,0.3061267
5180,6.398367,72.22558,40.5563,24.56154,11.38767,0.3087918
5181,6.103328,51.11638,34.11469,21.79701,34.0474,0.257454
5182,4.657196,39.40986,31.65315,20.94742,49.41328,0.2194998
5183,2.895396,30.92399,29.32667,19.45937,61.89942,0.2075644
5184,2.072323,25.33227,29.20228,18.74167,75.24313,0.2111005
5185,1.840563,24.04211,30.08362,18.96797,82.32077,0.2195968
5186,1.849274,25.04101,29.15186,18.60657,81.25698,0.2233701
5187,2.037904,28.80368,27.9961,18.30791,74.31555,0.2343396
5188,2.393362,36.46894,26.64429,17.5296,62.18447,0.2531442
5189,2.763279,44.86088,24.92074,16.31677,48.49368,0.267597
5190,3.419534,59.06459,25.30697,16.57659,27.70295,0.2921919
5191,4.308691,77.19618,28.08622,18.48523,3.551125,0.336139
5192,4.193921,78.62684,31.45553,20.59531,0.5255195,0.3587765
5193,4.035361,80.26301,33.98592,21.95826,1.459327,0.3584397
5194,3.683681,78.41522,34.20249,21.9503,4.798803,0.3344213
5195,3.27374,68.91353,32.13889,20.51312,12.449326,0.2961243
5196,2.854874,55.92915,28.7128,17.82991,23.38121,0.2576918
5197,2.365802,48.97564,27.05116,16.56101,27.96939,0.2294249
5198,1.441285,40.1099,25.28238,15.11866,34.41195,0.199215
5199,1.271124,34.1509,23.82196,14.20287,39.1964,0.1728622
5200,1.919469,35.04538,21.89006,13.25358,37.7705,0.16828
5201,3.348081,39.4238,20.99327,12.61176,32.46563,0.1777412
5202,4.303021,47.11868,21.82219,12.88623,24.531026,0.1915832
5203,7.502739,66.31999,23.79403,14.4129,7.5845518,0.2524523
5204,10.42575,68.91543,25.46946,16.40693,6.618665,0.2946577
5205,8.357757,52.50087,21.7149,14.55007,22.77243,0.2606104
5206,4.656219,36.09714,18.45253,12.01479,40.27738,0.2087985
5207,2.7848,34.65101,17.737,11.35346,45.66969,0.2216888
5208,2.852834,34.77098,18.53539,12.09142,51.94816,0.2370729
5209,2.75217,31.64155,19.91921,13.33864,64.25594,0.239114
5210,2.941512,34.39307,20.00069,13.52986,68.98005,0.2462969
5211,3.195283,34.8488,18.64949,12.75261,70.86677,0.2401708
5212,3.717309,34.7216,16.29329,11.07217,63.23447,0.2290149
5213,4.839201,35.51217,13.69643,9.261656,49.31919,0.2212049
5214,5.944327,42.63134,13.26204,8.950992,29.83954,0.2268684
5215,6.8253,52.21753,14.07301,9.395509,13.275198,0.2339116
5216,6.15481,55.58175,16.43541,10.8573,7.150843,0.2507867
5217,5.048281,60.62365,20.26674,13.25721,1.85859839,0.2887514
5218,4.659102,63.1718,23.31161,15.1249,0.07367066,0.3313453
5219,4.123362,60.61933,21.87676,14.33362,1.01783494,0.3005018
5220,4.065354,55.01702,20.2652,13.12041,5.703190803,0.2740522
5221,2.414798,43.59563,17.25988,10.65877,13.861067,0.1974897
5222,1.400507,38.68191,16.08666,9.902885,17.967008,0.179643
5223,1.255147,38.46467,15.09682,9.260976,17.433669,0.1788223
5224,1.377174,40.91806,14.72341,9.123524,14.896379,0.1796199
5225,1.521565,39.98202,13.98634,8.435945,15.500497,0.1726334
5226,2.12945,49.56359,16.40707,9.447405,6.765042,0.1916003
5227,4.892405,60.57746,22.87486,13.02222,0.2792758,0.2781687
5228,6.863788,60.78504,24.1101,14.77919,4.2611311,0.3283651
5229,4.188767,49.55886,18.88515,12.599451,14.863903,0.303494
5230,3.879669,44.89358,18.42502,12.72927,18.99628,0.280241
5231,5.257912,48.72719,21.81276,16.16679,19.99154,0.2888593
5232,4.872387,56.39297,25.16983,19.62424,18.49895,0.3126762
5233,3.435323,53.80564,22.99375,18.30444,22.43001,0.3147652
5234,2.881734,55.58995,24.56976,19.77791,28.60377,0.311744
5235,2.633036,56.39299,26.33919,21.34812,39.75204,0.3093191
5236,2.669276,66.55589,28.85653,23.62537,53.52523,0.3076889
5237,3.254153,88.84256,29.78956,25.22162,40.930803,0.3178194
5238,3.155041,101.26808,18.64401,15.76168,27.809423,0.3336315
5239,2.711829,110.0223,14.95093,12.094143,15.94751481,0.3258077
5240,2.859859,106.13915,14.938375,11.629275,15.48026358,0.3216553
5241,3.346317,104.20255,17.66071,14.06972,11.523866,0.3244987
5242,4.604985,105.18178,19.60158,16.0749,6.1742685,0.3415039
5243,5.549509,93.48573,18.51313,15.77516,12.99355,0.337284
5244,5.509867,89.55006,17.62177,15.41884,14.720176,0.3217987
5245,3.634038,76.45177,17.49712,15.49692,23.27415,0.3204842
5246,3.465154,61.69954,15.66256,14.19601,34.74775,0.2938522
5247,3.445579,66.56987,16.68605,14.89033,28.44724,0.296807
5248,3.759072,81.68825,17.33968,15.36604,14.37961,0.3081772
5249,3.874997,83.96531,17.33687,15.32637,10.964086,0.3121254
5250,3.985873,90.52538,20.15338,17.71204,4.1991515,0.3219644
5251,4.903425,95.88454,28.14565,23.87926,0.173744517,0.360567
5252,7.086909,97.37913,34.68494,29.83192,1.023417,0.4094403
5253,9.314455,97.68815,38.81331,33.49704,2.832971,0.4599601
5254,10.359519,91.61348,40.93266,36.25865,5.266466,0.4914361
5255,10.280058,90.4364,42.54857,38.03263,6.079283,0.4968894
5256,9.282099,85.62372,40.72235,36.53881,8.350657,0.480821
5257,9.625782,83.95012,42.21189,38.03904,14.475635,0.4632552
5258,9.649283,84.34398,44.88154,40.18167,21.007669,0.4635688
5259,9.039942,82.77644,46.97007,41.71012,30.523042,0.4564239
5260,8.550964,86.03528,46.53458,41.06262,37.02149,0.449792
5261,7.251817,96.05965,44.43433,39.25759,31.78102,0.4269049
5262,7.971974,114.76484,47.34797,41.8743,17.499636,0.4478987
5263,9.552748,132.1263,52.06373,44.66871,6.8091134,0.4738701
5264,11.63014,141.5992,55.95311,45.71186,1.431652113,0.5324779
5265,14.25789,147.5484,61.06287,48.74605,0.40522395,0.5949822
5266,19.13432,151.1686,70.27863,55.27663,2.02886864,0.6742084
5267,25.444884,145.15527,75.08694,57.42147,6.846720882,0.8166674
5268,10.239444,99.75088,34.33477,21.98011,14.3749388,0.4587596
5269,7.11841,117.30861,52.12907,38.91817,3.775920001,0.4479166
5270,12.991988,120.83579,47.8862,35.45705,9.6360134,0.5588513
5271,6.707594,87.32401,29.55491,17.90744,14.9872711,0.3563833
5272,7.721191,80.29139,24.89334,15.47713,19.703219,0.3045455
5273,8.313555,80.27481,26.40778,17.47881,21.906143,0.3075436
5274,7.76901,89.46503,28.87493,19.80922,13.415575,0.3087022
5275,8.445143,99.2295,31.69443,21.98754,4.118602,0.3407953
5276,8.890959,97.1353,31.75305,22.61942,8.939699,0.3583458
5277,9.183404,101.16428,32.99567,25.22009,14.9793,0.3683188
5278,10.60981,108.1575,36.9139,29.36095,18.63905,0.3942373
5279,11.12321,100.29494,37.52927,30.49433,30.87413,0.3867565
5280,8.49824,67.53214,33.47007,27.38278,65.97915,0.3249899
5281,5.452704,35.38202,28.67121,23.07022,108.58642,0.2716324
5282,3.855743,25.52765,25.87372,20.39918,122.8769,0.2535303
5283,3.031141,24.91352,23.9749,18.66101,118.085,0.2534531
5284,2.638277,30.85682,23.05762,17.65593,98.60173,0.2638783
5285,2.631191,38.24711,22.92725,17.2114,78.29865,0.2741292
5286,2.969159,51.50168,24.02083,17.4183,55.61905,0.2915792
5287,3.563999,72.30521,26.50626,18.56495,28.82017,0.3203716
5288,3.793726,82.95013,28.25609,19.13947,14.61792,0.3505258
5289,3.974542,86.53598,29.23758,19.18691,10.259243,0.3611348
5290,3.869349,83.4781,29.09078,18.75401,10.65931,0.345206
5291,4.389026,78.78512,27.5902,17.39091,11.468431,0.326693
5292,4.944577,75.05892,26.97971,16.58657,12.59064,0.3013381
5293,7.860603,56.9147,26.02239,15.64232,24.02078,0.2473446
5294,8.845751,66.43548,26.73393,15.97515,15.199119,0.2530882
5295,10.212157,81.20304,27.99182,17.22733,4.38481049,0.2895047
5296,10.953636,84.50517,27.58534,17.32617,0.531344838,0.3055693
5297,10.377962,84.80141,27.50384,17.77291,0.021545495,0.2995784
5298,9.410834,87.23897,28.02484,18.50517,0.001864386,0.2983318
5299,10.198931,89.23751,30.07654,19.7808,0.000951063,0.3402576
5300,10.91801,91.7954,34.14468,23.81408,2.131474,0.388269
5301,11.011727,89.49717,32.00157,24.82054,7.141117,0.3992029
5302,10.804107,71.2841,26.30337,19.95422,17.21898,0.3447523
5303,5.387479,46.30209,21.24762,15.40945,35.08935,0.2794605
5304,3.561656,41.20548,21.40088,15.02614,49.20014,0.3116379
5305,4.155826,43.67875,22.39458,16.19241,60.69107,0.320286
5306,4.554385,44.10086,23.33708,16.93664,72.08487,0.3136169
5307,5.319813,44.09564,21.03924,15.0978,74.63015,0.2977968
5308,4.268501,39.1026,18.69182,13.17303,73.49485,0.2714399
5309,4.193843,40.42824,18.19567,12.84173,72.65528,0.2750292
5310,3.60574,42.93015,18.19987,12.65358,62.56492,0.2705064
5311,5.248015,58.34741,16.70348,11.46574,24.15225,0.3034407
5312,7.755898,66.17149,16.59933,11.43465,3.8219468,0.3456389
5313,9.745729,64.86907,16.45995,11.18797,0.47694486,0.3693414
5314,10.543466,64.31474,17.72351,11.82617,0.03077186,0.4138443
5315,6.58993,63.04191,18.91316,12.33949,0.07363101,0.4130449
5316,6.926893,60.92115,19.11616,12.25552,0.96914977,0.3193092
5317,3.655753,58.54953,10.228869,8.212843,13.189441,0.44436
5318,2.4505386,49.81315,6.834331,5.697542,23.79852,0.4604509
5319,2.927815,50.14341,8.001208,6.718195,19.406588,0.5212382
5320,3.259134,52.50885,7.648022,6.427751,16.166232,0.5427668
5321,3.546602,53.62296,7.459811,6.256689,13.168558,0.5531611
5322,3.918033,57.05917,9.671884,8.049409,6.869949,0.5775269
5323,4.549943,62.42874,17.70391,14.87924,0.54800309,0.6268783
5324,5.308491,61.84983,24.68831,21.13724,2.994984,0.6782228
5325,5.177482,58.01177,26.0931,22.63179,10.26171,0.6873653
5326,4.549294,56.36676,26.48382,23.16729,21.36153,0.6599191
5327,3.88621,55.52487,25.40117,22.48449,33.84743,0.6092625
5328,3.396162,54.2383,25.16375,22.58159,51.86095,0.5592484
5329,3.078623,50.42326,23.95799,21.72509,70.95303,0.5045365
5330,3.106956,51.77218,24.79624,22.53933,82.13,0.4821309
5331,3.170473,57.05492,25.5877,23.16763,87.85249,0.4562139
5332,3.966179,68.28912,26.39103,23.49005,86.68379,0.4494549
5333,5.149717,91.7957,27.25872,24.62327,70.25567,0.4301583
5334,4.566954,77.43675,27.92802,25.18254,94.77836,0.4054103
5335,5.238012,92.2674,28.56518,24.93739,79.89046,0.434302
5336,8.774148,145.0415,37.65172,32.45438,22.91204,0.5079083
