,real_index,1,8,9,10,11,12
13827,4681,2021-2-3 12,21.7,49,1020.3,2.0,122.3
13828,4682,2021-2-3 13,22.6,48,1019.0,1.4,120.0
13829,4683,2021-2-3 14,23.1,47,1018.0,1.6,127.8
13830,4684,2021-2-3 15,23.6,45,1017.6,1.6,142.8
13831,4685,2021-2-3 16,24.1,45,1017.4,1.0,71.3
13832,4686,2021-2-3 17,23.7,46,1017.6,1.2,247.2
13833,4687,2021-2-3 18,22.2,49,1018.0,0.5,58.1
13834,4688,2021-2-3 19,21.3,52,1018.5,0.6,41.3
13835,4689,2021-2-3 20,20.7,55,1019.1,0.6,355.7
13836,4690,2021-2-3 21,20.4,57,1019.6,1.3,239.6
13837,4691,2021-2-3 22,19.8,57,1020.0,1.1,232.5
13838,4692,2021-2-3 23,19.1,62,1019.8,1.5,229.3
13839,4693,2021-2-4 0,18.1,68,1019.7,0.6,295.5
13840,4694,2021-2-4 1,17.7,72,1019.7,0.5,324.9
13841,4695,2021-2-4 2,17.2,74,1019.7,0.4,4.7
13842,4696,2021-2-4 3,16.8,77,1019.4,0.3,307.7
13843,4697,2021-2-4 4,16.7,79,1019.6,0.4,35.5
13844,4698,2021-2-4 5,16.6,82,1020.1,0.7,55.0
13845,4699,2021-2-4 6,16.3,82,1020.7,0.4,88.3
13846,4700,2021-2-4 7,16.5,82,1021.4,0.3,60.5
13847,4701,2021-2-4 8,18.6,73,1022.1,0.6,78.8
13848,4702,2021-2-4 9,19.7,64,1022.7,1.1,128.6
13849,4703,2021-2-4 10,20.8,58,1022.5,1.3,111.2
13850,4704,2021-2-4 11,22.4,51,1021.7,1.1,106.1
13851,4705,2021-2-4 12,23.1,49,1020.4,1.4,67.2
13852,4706,2021-2-4 13,23.9,48,1019.0,1.5,62.7
13853,4707,2021-2-4 14,24.4,46,1017.8,1.5,86.5
13854,4708,2021-2-4 15,25.0,45,1017.2,1.5,98.9
13855,4709,2021-2-4 16,24.9,45,1017.1,1.5,97.7
13856,4710,2021-2-4 17,24.6,45,1017.1,1.4,110.3
13857,4711,2021-2-4 18,23.5,48,1017.1,0.8,73.8
13858,4712,2021-2-4 19,22.6,50,1017.5,1.0,91.9
13859,4713,2021-2-4 20,21.7,50,1018.0,0.9,53.0
13860,4714,2021-2-4 21,20.9,52,1018.3,0.7,339.7
13861,4715,2021-2-4 22,20.3,56,1018.5,1.2,85.5
13862,4716,2021-2-4 23,19.6,61,1018.4,1.4,86.6
13863,4669,2021-2-3 0,19.2,66,1019.4,1.7,96.7
13864,4670,2021-2-3 1,18.7,70,1019.4,1.4,111.2
13865,4671,2021-2-3 2,18.3,72,1019.4,1.4,102.9
13866,4672,2021-2-3 3,18.1,70,1019.3,1.2,96.7
13867,4673,2021-2-3 4,18.0,69,1019.5,2.0,121.7
13868,4674,2021-2-3 5,17.9,68,1019.9,2.2,123.8
13869,4675,2021-2-3 6,17.7,70,1020.4,1.0,97.2
13870,4676,2021-2-3 7,17.5,74,1021.0,0.8,76.7
13871,4677,2021-2-3 8,18.6,63,1021.7,1.4,116.4
13872,4678,2021-2-3 9,19.6,56,1022.2,1.3,94.0
13873,4679,2021-2-3 10,20.1,56,1022.0,1.7,98.6
13874,4680,2021-2-3 11,21.0,52,1021.3,1.8,107.7
13875,4681,2021-2-3 12,21.7,49,1020.3,2.0,122.3
13876,4682,2021-2-3 13,22.6,48,1019.0,1.4,120.0
13877,4683,2021-2-3 14,23.1,47,1018.0,1.6,127.8
13878,4684,2021-2-3 15,23.6,45,1017.6,1.6,142.8
13879,4685,2021-2-3 16,24.1,45,1017.4,1.0,71.3
13880,4686,2021-2-3 17,23.7,46,1017.6,1.2,247.2
13881,4687,2021-2-3 18,22.2,49,1018.0,0.5,58.1
13882,4688,2021-2-3 19,21.3,52,1018.5,0.6,41.3
13883,4689,2021-2-3 20,20.7,55,1019.1,0.6,355.7
13884,4690,2021-2-3 21,20.4,57,1019.6,1.3,239.6
13885,4691,2021-2-3 22,19.8,57,1020.0,1.1,232.5
13886,4692,2021-2-3 23,19.1,62,1019.8,1.5,229.3
13887,4693,2021-2-4 0,18.1,68,1019.7,0.6,295.5
13888,4694,2021-2-4 1,17.7,72,1019.7,0.5,324.9
13889,4695,2021-2-4 2,17.2,74,1019.7,0.4,4.7
13890,4696,2021-2-4 3,16.8,77,1019.4,0.3,307.7
13891,4697,2021-2-4 4,16.7,79,1019.6,0.4,35.5
13892,4698,2021-2-4 5,16.6,82,1020.1,0.7,55.0
13893,4699,2021-2-4 6,16.3,82,1020.7,0.4,88.3
13894,4700,2021-2-4 7,16.5,82,1021.4,0.3,60.5
13895,4701,2021-2-4 8,18.6,73,1022.1,0.6,78.8
13896,4702,2021-2-4 9,19.7,64,1022.7,1.1,128.6
13897,4703,2021-2-4 10,20.8,58,1022.5,1.3,111.2
13898,4704,2021-2-4 11,22.4,51,1021.7,1.1,106.1
13899,4705,2021-2-4 12,23.1,49,1020.4,1.4,67.2
13900,4706,2021-2-4 13,23.9,48,1019.0,1.5,62.7
13901,4707,2021-2-4 14,24.4,46,1017.8,1.5,86.5
13902,4708,2021-2-4 15,25.0,45,1017.2,1.5,98.9
13903,4709,2021-2-4 16,24.9,45,1017.1,1.5,97.7
13904,4710,2021-2-4 17,24.6,45,1017.1,1.4,110.3
13905,4711,2021-2-4 18,23.5,48,1017.1,0.8,73.8
13906,4712,2021-2-4 19,22.6,50,1017.5,1.0,91.9
13907,4713,2021-2-4 20,21.7,50,1018.0,0.9,53.0
13908,4714,2021-2-4 21,20.9,52,1018.3,0.7,339.7
13909,4715,2021-2-4 22,20.3,56,1018.5,1.2,85.5
13910,4716,2021-2-4 23,19.6,61,1018.4,1.4,86.6
13911,4717,2021-2-5 0,19.0,67,1018.0,1.0,71.6
13912,4718,2021-2-5 1,18.6,68,1017.9,0.9,47.1
13913,4719,2021-2-5 2,18.5,68,1017.8,1.2,103.4
13914,4720,2021-2-5 3,18.0,71,1017.8,0.8,96.3
13915,4721,2021-2-5 4,17.5,75,1017.9,0.8,101.4
13916,4722,2021-2-5 5,17.4,75,1018.1,0.7,88.0
13917,4723,2021-2-5 6,16.9,78,1018.8,0.5,76.8
13918,4724,2021-2-5 7,17.0,79,1019.5,0.4,40.4
13919,4725,2021-2-5 8,19.0,70,1020.3,0.8,65.2
13920,4726,2021-2-5 9,19.8,64,1020.6,1.5,64.4
13921,4727,2021-2-5 10,20.8,59,1020.6,1.8,91.7
13922,4728,2021-2-5 11,21.8,56,1020.0,1.4,71.2
13923,4729,2021-2-5 12,22.9,51,1018.9,1.7,90.7
13924,4730,2021-2-5 13,24.1,49,1017.7,1.2,129.4
13925,4731,2021-2-5 14,25.0,46,1016.6,1.2,188.1
13926,4732,2021-2-5 15,25.5,44,1015.9,1.2,159.2
13927,4733,2021-2-5 16,25.4,43,1015.5,1.0,134.0
13928,4734,2021-2-5 17,24.9,45,1015.2,1.2,125.0
13929,4735,2021-2-5 18,23.4,51,1015.1,1.7,112.9
13930,4736,2021-2-5 19,22.2,57,1015.7,1.1,106.8
13931,4737,2021-2-5 20,21.3,60,1016.3,0.8,15.9
13932,4738,2021-2-5 21,20.7,62,1016.6,0.3,261.5
13933,4739,2021-2-5 22,19.8,66,1016.7,0.3,310.5
13934,4740,2021-2-5 23,19.1,70,1016.6,0.3,267.9
13935,4693,2021-2-4 0,18.1,68,1019.7,0.6,295.5
13936,4694,2021-2-4 1,17.7,72,1019.7,0.5,324.9
13937,4695,2021-2-4 2,17.2,74,1019.7,0.4,4.7
13938,4696,2021-2-4 3,16.8,77,1019.4,0.3,307.7
13939,4697,2021-2-4 4,16.7,79,1019.6,0.4,35.5
13940,4698,2021-2-4 5,16.6,82,1020.1,0.7,55.0
13941,4699,2021-2-4 6,16.3,82,1020.7,0.4,88.3
13942,4700,2021-2-4 7,16.5,82,1021.4,0.3,60.5
13943,4701,2021-2-4 8,18.6,73,1022.1,0.6,78.8
13944,4702,2021-2-4 9,19.7,64,1022.7,1.1,128.6
13945,4703,2021-2-4 10,20.8,58,1022.5,1.3,111.2
13946,4704,2021-2-4 11,22.4,51,1021.7,1.1,106.1
13947,4705,2021-2-4 12,23.1,49,1020.4,1.4,67.2
13948,4706,2021-2-4 13,23.9,48,1019.0,1.5,62.7
13949,4707,2021-2-4 14,24.4,46,1017.8,1.5,86.5
13950,4708,2021-2-4 15,25.0,45,1017.2,1.5,98.9
13951,4709,2021-2-4 16,24.9,45,1017.1,1.5,97.7
13952,4710,2021-2-4 17,24.6,45,1017.1,1.4,110.3
13953,4711,2021-2-4 18,23.5,48,1017.1,0.8,73.8
13954,4712,2021-2-4 19,22.6,50,1017.5,1.0,91.9
13955,4713,2021-2-4 20,21.7,50,1018.0,0.9,53.0
13956,4714,2021-2-4 21,20.9,52,1018.3,0.7,339.7
13957,4715,2021-2-4 22,20.3,56,1018.5,1.2,85.5
13958,4716,2021-2-4 23,19.6,61,1018.4,1.4,86.6
13959,4717,2021-2-5 0,19.0,67,1018.0,1.0,71.6
13960,4718,2021-2-5 1,18.6,68,1017.9,0.9,47.1
13961,4719,2021-2-5 2,18.5,68,1017.8,1.2,103.4
13962,4720,2021-2-5 3,18.0,71,1017.8,0.8,96.3
13963,4721,2021-2-5 4,17.5,75,1017.9,0.8,101.4
13964,4722,2021-2-5 5,17.4,75,1018.1,0.7,88.0
13965,4723,2021-2-5 6,16.9,78,1018.8,0.5,76.8
13966,4724,2021-2-5 7,17.0,79,1019.5,0.4,40.4
13967,4725,2021-2-5 8,19.0,70,1020.3,0.8,65.2
13968,4726,2021-2-5 9,19.8,64,1020.6,1.5,64.4
13969,4727,2021-2-5 10,20.8,59,1020.6,1.8,91.7
13970,4728,2021-2-5 11,21.8,56,1020.0,1.4,71.2
13971,4729,2021-2-5 12,22.9,51,1018.9,1.7,90.7
13972,4730,2021-2-5 13,24.1,49,1017.7,1.2,129.4
13973,4731,2021-2-5 14,25.0,46,1016.6,1.2,188.1
13974,4732,2021-2-5 15,25.5,44,1015.9,1.2,159.2
13975,4733,2021-2-5 16,25.4,43,1015.5,1.0,134.0
13976,4734,2021-2-5 17,24.9,45,1015.2,1.2,125.0
13977,4735,2021-2-5 18,23.4,51,1015.1,1.7,112.9
13978,4736,2021-2-5 19,22.2,57,1015.7,1.1,106.8
13979,4737,2021-2-5 20,21.3,60,1016.3,0.8,15.9
13980,4738,2021-2-5 21,20.7,62,1016.6,0.3,261.5
13981,4739,2021-2-5 22,19.8,66,1016.7,0.3,310.5
13982,4740,2021-2-5 23,19.1,70,1016.6,0.3,267.9
13983,4741,2021-2-6 0,18.8,70,1016.4,0.2,219.6
13984,4742,2021-2-6 1,18.2,71,1016.1,0.4,315.9
13985,4743,2021-2-6 2,17.9,71,1015.8,0.3,292.6
13986,4744,2021-2-6 3,17.6,74,1015.7,0.2,238.0
13987,4745,2021-2-6 4,17.3,76,1015.6,0.4,312.7
13988,4746,2021-2-6 5,17.1,82,1016.0,0.2,66.5
13989,4747,2021-2-6 6,16.6,85,1016.8,0.4,62.9
13990,4748,2021-2-6 7,17.2,82,1017.3,0.4,50.7
13991,4749,2021-2-6 8,19.6,71,1017.8,0.6,79.1
13992,4750,2021-2-6 9,21.5,61,1018.2,0.9,88.9
13993,4751,2021-2-6 10,22.9,52,1018.3,1.0,77.5
13994,4752,2021-2-6 11,23.9,48,1017.7,1.4,26.2
13995,4753,2021-2-6 12,25.2,44,1016.6,1.3,37.1
13996,4754,2021-2-6 13,25.8,43,1015.2,1.3,38.9
13997,4755,2021-2-6 14,26.7,39,1014.0,1.0,27.1
13998,4756,2021-2-6 15,27.0,32,1013.2,1.0,74.6
13999,4757,2021-2-6 16,27.4,30,1012.8,0.7,32.8
14000,4758,2021-2-6 17,27.4,31,1012.6,0.4,309.9
14001,4759,2021-2-6 18,24.9,38,1012.6,0.4,138.5
14002,4760,2021-2-6 19,23.5,43,1013.0,0.5,272.9
14003,4761,2021-2-6 20,22.9,46,1013.6,0.5,263.8
14004,4762,2021-2-6 21,22.6,48,1014.2,1.4,254.2
14005,4763,2021-2-6 22,22.0,53,1014.6,1.1,247.5
14006,4764,2021-2-6 23,21.2,55,1014.7,0.9,234.0
14007,4717,2021-2-5 0,19.0,67,1018.0,1.0,71.6
14008,4718,2021-2-5 1,18.6,68,1017.9,0.9,47.1
14009,4719,2021-2-5 2,18.5,68,1017.8,1.2,103.4
14010,4720,2021-2-5 3,18.0,71,1017.8,0.8,96.3
14011,4721,2021-2-5 4,17.5,75,1017.9,0.8,101.4
14012,4722,2021-2-5 5,17.4,75,1018.1,0.7,88.0
14013,4723,2021-2-5 6,16.9,78,1018.8,0.5,76.8
14014,4724,2021-2-5 7,17.0,79,1019.5,0.4,40.4
14015,4725,2021-2-5 8,19.0,70,1020.3,0.8,65.2
14016,4726,2021-2-5 9,19.8,64,1020.6,1.5,64.4
14017,4727,2021-2-5 10,20.8,59,1020.6,1.8,91.7
14018,4728,2021-2-5 11,21.8,56,1020.0,1.4,71.2
14019,4729,2021-2-5 12,22.9,51,1018.9,1.7,90.7
14020,4730,2021-2-5 13,24.1,49,1017.7,1.2,129.4
14021,4731,2021-2-5 14,25.0,46,1016.6,1.2,188.1
14022,4732,2021-2-5 15,25.5,44,1015.9,1.2,159.2
14023,4733,2021-2-5 16,25.4,43,1015.5,1.0,134.0
14024,4734,2021-2-5 17,24.9,45,1015.2,1.2,125.0
14025,4735,2021-2-5 18,23.4,51,1015.1,1.7,112.9
14026,4736,2021-2-5 19,22.2,57,1015.7,1.1,106.8
14027,4737,2021-2-5 20,21.3,60,1016.3,0.8,15.9
14028,4738,2021-2-5 21,20.7,62,1016.6,0.3,261.5
14029,4739,2021-2-5 22,19.8,66,1016.7,0.3,310.5
14030,4740,2021-2-5 23,19.1,70,1016.6,0.3,267.9
14031,4741,2021-2-6 0,18.8,70,1016.4,0.2,219.6
14032,4742,2021-2-6 1,18.2,71,1016.1,0.4,315.9
14033,4743,2021-2-6 2,17.9,71,1015.8,0.3,292.6
14034,4744,2021-2-6 3,17.6,74,1015.7,0.2,238.0
14035,4745,2021-2-6 4,17.3,76,1015.6,0.4,312.7
14036,4746,2021-2-6 5,17.1,82,1016.0,0.2,66.5
14037,4747,2021-2-6 6,16.6,85,1016.8,0.4,62.9
14038,4748,2021-2-6 7,17.2,82,1017.3,0.4,50.7
14039,4749,2021-2-6 8,19.6,71,1017.8,0.6,79.1
14040,4750,2021-2-6 9,21.5,61,1018.2,0.9,88.9
14041,4751,2021-2-6 10,22.9,52,1018.3,1.0,77.5
14042,4752,2021-2-6 11,23.9,48,1017.7,1.4,26.2
14043,4753,2021-2-6 12,25.2,44,1016.6,1.3,37.1
14044,4754,2021-2-6 13,25.8,43,1015.2,1.3,38.9
14045,4755,2021-2-6 14,26.7,39,1014.0,1.0,27.1
14046,4756,2021-2-6 15,27.0,32,1013.2,1.0,74.6
14047,4757,2021-2-6 16,27.4,30,1012.8,0.7,32.8
14048,4758,2021-2-6 17,27.4,31,1012.6,0.4,309.9
14049,4759,2021-2-6 18,24.9,38,1012.6,0.4,138.5
14050,4760,2021-2-6 19,23.5,43,1013.0,0.5,272.9
14051,4761,2021-2-6 20,22.9,46,1013.6,0.5,263.8
14052,4762,2021-2-6 21,22.6,48,1014.2,1.4,254.2
14053,4763,2021-2-6 22,22.0,53,1014.6,1.1,247.5
14054,4764,2021-2-6 23,21.2,55,1014.7,0.9,234.0
14055,4765,2021-2-7 0,20.7,56,1014.6,0.9,239.0
14056,4766,2021-2-7 1,20.0,59,1014.7,0.4,154.2
14057,4767,2021-2-7 2,19.4,65,1014.5,0.6,7.3
14058,4768,2021-2-7 3,18.5,69,1014.4,0.4,296.6
14059,4769,2021-2-7 4,17.9,73,1014.4,0.3,314.1
14060,4770,2021-2-7 5,17.7,80,1014.8,0.6,60.8
14061,4771,2021-2-7 6,17.4,81,1015.4,0.4,43.5
14062,4772,2021-2-7 7,18.0,78,1015.8,0.6,36.5
14063,4773,2021-2-7 8,20.3,71,1016.4,0.8,75.5
14064,4774,2021-2-7 9,21.8,62,1017.3,1.3,84.9
14065,4775,2021-2-7 10,23.3,53,1017.7,1.4,56.8
14066,4776,2021-2-7 11,24.7,48,1017.0,1.3,90.4
14067,4777,2021-2-7 12,25.8,39,1016.1,1.3,148.0
14068,4778,2021-2-7 13,26.1,29,1014.9,1.7,83.8
14069,4779,2021-2-7 14,26.5,26,1014.0,1.8,106.4
14070,4780,2021-2-7 15,27.0,26,1013.5,1.6,125.6
14071,4781,2021-2-7 16,26.9,22,1013.5,1.3,109.0
14072,4782,2021-2-7 17,26.4,27,1013.7,1.0,97.1
14073,4783,2021-2-7 18,25.0,32,1014.2,0.9,96.1
14074,4784,2021-2-7 19,23.5,38,1014.8,0.8,105.8
14075,4785,2021-2-7 20,22.9,42,1015.4,1.0,67.5
14076,4786,2021-2-7 21,22.8,39,1015.7,0.8,33.4
14077,4787,2021-2-7 22,22.0,44,1015.8,0.6,344.1
14078,4788,2021-2-7 23,21.4,52,1016.2,0.5,290.1
14079,4741,2021-2-6 0,18.8,70,1016.4,0.2,219.6
14080,4742,2021-2-6 1,18.2,71,1016.1,0.4,315.9
14081,4743,2021-2-6 2,17.9,71,1015.8,0.3,292.6
14082,4744,2021-2-6 3,17.6,74,1015.7,0.2,238.0
14083,4745,2021-2-6 4,17.3,76,1015.6,0.4,312.7
14084,4746,2021-2-6 5,17.1,82,1016.0,0.2,66.5
14085,4747,2021-2-6 6,16.6,85,1016.8,0.4,62.9
14086,4748,2021-2-6 7,17.2,82,1017.3,0.4,50.7
14087,4749,2021-2-6 8,19.6,71,1017.8,0.6,79.1
14088,4750,2021-2-6 9,21.5,61,1018.2,0.9,88.9
14089,4751,2021-2-6 10,22.9,52,1018.3,1.0,77.5
14090,4752,2021-2-6 11,23.9,48,1017.7,1.4,26.2
14091,4753,2021-2-6 12,25.2,44,1016.6,1.3,37.1
14092,4754,2021-2-6 13,25.8,43,1015.2,1.3,38.9
14093,4755,2021-2-6 14,26.7,39,1014.0,1.0,27.1
14094,4756,2021-2-6 15,27.0,32,1013.2,1.0,74.6
14095,4757,2021-2-6 16,27.4,30,1012.8,0.7,32.8
14096,4758,2021-2-6 17,27.4,31,1012.6,0.4,309.9
14097,4759,2021-2-6 18,24.9,38,1012.6,0.4,138.5
14098,4760,2021-2-6 19,23.5,43,1013.0,0.5,272.9
14099,4761,2021-2-6 20,22.9,46,1013.6,0.5,263.8
14100,4762,2021-2-6 21,22.6,48,1014.2,1.4,254.2
14101,4763,2021-2-6 22,22.0,53,1014.6,1.1,247.5
14102,4764,2021-2-6 23,21.2,55,1014.7,0.9,234.0
14103,4765,2021-2-7 0,20.7,56,1014.6,0.9,239.0
14104,4766,2021-2-7 1,20.0,59,1014.7,0.4,154.2
14105,4767,2021-2-7 2,19.4,65,1014.5,0.6,7.3
14106,4768,2021-2-7 3,18.5,69,1014.4,0.4,296.6
14107,4769,2021-2-7 4,17.9,73,1014.4,0.3,314.1
14108,4770,2021-2-7 5,17.7,80,1014.8,0.6,60.8
14109,4771,2021-2-7 6,17.4,81,1015.4,0.4,43.5
14110,4772,2021-2-7 7,18.0,78,1015.8,0.6,36.5
14111,4773,2021-2-7 8,20.3,71,1016.4,0.8,75.5
14112,4774,2021-2-7 9,21.8,62,1017.3,1.3,84.9
14113,4775,2021-2-7 10,23.3,53,1017.7,1.4,56.8
14114,4776,2021-2-7 11,24.7,48,1017.0,1.3,90.4
14115,4777,2021-2-7 12,25.8,39,1016.1,1.3,148.0
14116,4778,2021-2-7 13,26.1,29,1014.9,1.7,83.8
14117,4779,2021-2-7 14,26.5,26,1014.0,1.8,106.4
14118,4780,2021-2-7 15,27.0,26,1013.5,1.6,125.6
14119,4781,2021-2-7 16,26.9,22,1013.5,1.3,109.0
14120,4782,2021-2-7 17,26.4,27,1013.7,1.0,97.1
14121,4783,2021-2-7 18,25.0,32,1014.2,0.9,96.1
14122,4784,2021-2-7 19,23.5,38,1014.8,0.8,105.8
14123,4785,2021-2-7 20,22.9,42,1015.4,1.0,67.5
14124,4786,2021-2-7 21,22.8,39,1015.7,0.8,33.4
14125,4787,2021-2-7 22,22.0,44,1015.8,0.6,344.1
14126,4788,2021-2-7 23,21.4,52,1016.2,0.5,290.1
14127,4789,2021-2-8 0,20.7,54,1016.1,0.4,322.0
14128,4790,2021-2-8 1,20.2,55,1016.2,0.6,347.8
14129,4791,2021-2-8 2,19.6,61,1015.9,0.3,249.8
14130,4792,2021-2-8 3,19.2,66,1015.6,0.4,291.4
14131,4793,2021-2-8 4,18.8,68,1015.7,0.3,335.4
14132,4794,2021-2-8 5,18.5,72,1015.7,0.2,5.5
14133,4795,2021-2-8 6,18.3,75,1016.2,0.3,19.7
14134,4796,2021-2-8 7,18.6,75,1016.7,0.3,14.4
14135,4797,2021-2-8 8,20.7,61,1017.2,0.9,14.6
14136,4798,2021-2-8 9,22.7,52,1017.7,1.0,32.2
14137,4799,2021-2-8 10,23.7,49,1017.9,1.4,43.6
14138,4800,2021-2-8 11,24.8,46,1017.1,1.0,65.6
14139,4801,2021-2-8 12,25.1,47,1016.2,1.1,59.2
14140,4802,2021-2-8 13,25.6,42,1015.4,0.9,81.3
14141,4803,2021-2-8 14,26.1,39,1014.7,1.1,143.6
14142,4804,2021-2-8 15,25.8,40,1014.6,0.9,112.9
14143,4805,2021-2-8 16,24.9,46,1014.9,2.1,124.5
14144,4806,2021-2-8 17,23.8,56,1015.5,1.7,113.7
14145,4807,2021-2-8 18,23.0,60,1016.0,1.9,104.9
14146,4808,2021-2-8 19,22.2,64,1016.5,2.1,102.3
14147,4809,2021-2-8 20,21.7,66,1017.2,2.6,125.8
14148,4810,2021-2-8 21,21.5,64,1017.8,2.4,114.4
14149,4811,2021-2-8 22,21.1,67,1017.8,2.1,119.0
14150,4812,2021-2-8 23,20.7,67,1017.9,1.9,123.4
14151,4765,2021-2-7 0,20.7,56,1014.6,0.9,239.0
14152,4766,2021-2-7 1,20.0,59,1014.7,0.4,154.2
14153,4767,2021-2-7 2,19.4,65,1014.5,0.6,7.3
14154,4768,2021-2-7 3,18.5,69,1014.4,0.4,296.6
14155,4769,2021-2-7 4,17.9,73,1014.4,0.3,314.1
14156,4770,2021-2-7 5,17.7,80,1014.8,0.6,60.8
14157,4771,2021-2-7 6,17.4,81,1015.4,0.4,43.5
14158,4772,2021-2-7 7,18.0,78,1015.8,0.6,36.5
14159,4773,2021-2-7 8,20.3,71,1016.4,0.8,75.5
14160,4774,2021-2-7 9,21.8,62,1017.3,1.3,84.9
14161,4775,2021-2-7 10,23.3,53,1017.7,1.4,56.8
14162,4776,2021-2-7 11,24.7,48,1017.0,1.3,90.4
14163,4777,2021-2-7 12,25.8,39,1016.1,1.3,148.0
14164,4778,2021-2-7 13,26.1,29,1014.9,1.7,83.8
14165,4779,2021-2-7 14,26.5,26,1014.0,1.8,106.4
14166,4780,2021-2-7 15,27.0,26,1013.5,1.6,125.6
14167,4781,2021-2-7 16,26.9,22,1013.5,1.3,109.0
14168,4782,2021-2-7 17,26.4,27,1013.7,1.0,97.1
14169,4783,2021-2-7 18,25.0,32,1014.2,0.9,96.1
14170,4784,2021-2-7 19,23.5,38,1014.8,0.8,105.8
14171,4785,2021-2-7 20,22.9,42,1015.4,1.0,67.5
14172,4786,2021-2-7 21,22.8,39,1015.7,0.8,33.4
14173,4787,2021-2-7 22,22.0,44,1015.8,0.6,344.1
14174,4788,2021-2-7 23,21.4,52,1016.2,0.5,290.1
14175,4789,2021-2-8 0,20.7,54,1016.1,0.4,322.0
14176,4790,2021-2-8 1,20.2,55,1016.2,0.6,347.8
14177,4791,2021-2-8 2,19.6,61,1015.9,0.3,249.8
14178,4792,2021-2-8 3,19.2,66,1015.6,0.4,291.4
14179,4793,2021-2-8 4,18.8,68,1015.7,0.3,335.4
14180,4794,2021-2-8 5,18.5,72,1015.7,0.2,5.5
14181,4795,2021-2-8 6,18.3,75,1016.2,0.3,19.7
14182,4796,2021-2-8 7,18.6,75,1016.7,0.3,14.4
14183,4797,2021-2-8 8,20.7,61,1017.2,0.9,14.6
14184,4798,2021-2-8 9,22.7,52,1017.7,1.0,32.2
14185,4799,2021-2-8 10,23.7,49,1017.9,1.4,43.6
14186,4800,2021-2-8 11,24.8,46,1017.1,1.0,65.6
14187,4801,2021-2-8 12,25.1,47,1016.2,1.1,59.2
14188,4802,2021-2-8 13,25.6,42,1015.4,0.9,81.3
14189,4803,2021-2-8 14,26.1,39,1014.7,1.1,143.6
14190,4804,2021-2-8 15,25.8,40,1014.6,0.9,112.9
14191,4805,2021-2-8 16,24.9,46,1014.9,2.1,124.5
14192,4806,2021-2-8 17,23.8,56,1015.5,1.7,113.7
14193,4807,2021-2-8 18,23.0,60,1016.0,1.9,104.9
14194,4808,2021-2-8 19,22.2,64,1016.5,2.1,102.3
14195,4809,2021-2-8 20,21.7,66,1017.2,2.6,125.8
14196,4810,2021-2-8 21,21.5,64,1017.8,2.4,114.4
14197,4811,2021-2-8 22,21.1,67,1017.8,2.1,119.0
14198,4812,2021-2-8 23,20.7,67,1017.9,1.9,123.4
14199,4813,2021-2-9 0,20.5,67,1017.6,1.5,123.9
14200,4814,2021-2-9 1,20.3,67,1017.4,0.6,106.7
14201,4815,2021-2-9 2,19.9,70,1016.7,0.5,50.6
14202,4816,2021-2-9 3,19.8,70,1016.4,0.6,71.9
14203,4817,2021-2-9 4,20.1,66,1016.0,1.1,98.4
14204,4818,2021-2-9 5,20.1,66,1015.9,0.8,74.6
14205,4819,2021-2-9 6,19.9,69,1016.2,0.6,62.6
14206,4820,2021-2-9 7,19.9,71,1016.5,1.1,14.6
14207,4821,2021-2-9 8,20.4,68,1016.6,1.6,65.8
14208,4822,2021-2-9 9,20.6,68,1017.2,1.8,66.2
14209,4823,2021-2-9 10,20.7,68,1017.3,2.0,54.4
14210,4824,2021-2-9 11,20.5,66,1016.7,2.3,61.4
14211,4825,2021-2-9 12,20.4,67,1015.8,1.8,51.7
14212,4826,2021-2-9 13,20.3,66,1014.7,1.6,56.6
14213,4827,2021-2-9 14,19.6,69,1014.0,1.6,53.4
14214,4828,2021-2-9 15,18.2,79,1013.6,1.0,43.7
14215,4829,2021-2-9 16,18.0,83,1013.0,0.9,15.5
14216,4830,2021-2-9 17,18.3,82,1013.1,1.0,0.6
14217,4831,2021-2-9 18,18.5,82,1013.5,0.9,4.5
14218,4832,2021-2-9 19,18.4,83,1014.0,0.9,33.2
14219,4833,2021-2-9 20,18.4,83,1014.7,1.0,50.0
14220,4834,2021-2-9 21,17.8,86,1014.6,1.5,36.3
14221,4835,2021-2-9 22,17.6,86,1014.5,1.4,38.8
14222,4836,2021-2-9 23,16.9,90,1013.9,1.8,61.9
14223,4789,2021-2-8 0,20.7,54,1016.1,0.4,322.0
14224,4790,2021-2-8 1,20.2,55,1016.2,0.6,347.8
14225,4791,2021-2-8 2,19.6,61,1015.9,0.3,249.8
14226,4792,2021-2-8 3,19.2,66,1015.6,0.4,291.4
14227,4793,2021-2-8 4,18.8,68,1015.7,0.3,335.4
14228,4794,2021-2-8 5,18.5,72,1015.7,0.2,5.5
14229,4795,2021-2-8 6,18.3,75,1016.2,0.3,19.7
14230,4796,2021-2-8 7,18.6,75,1016.7,0.3,14.4
14231,4797,2021-2-8 8,20.7,61,1017.2,0.9,14.6
14232,4798,2021-2-8 9,22.7,52,1017.7,1.0,32.2
14233,4799,2021-2-8 10,23.7,49,1017.9,1.4,43.6
14234,4800,2021-2-8 11,24.8,46,1017.1,1.0,65.6
14235,4801,2021-2-8 12,25.1,47,1016.2,1.1,59.2
14236,4802,2021-2-8 13,25.6,42,1015.4,0.9,81.3
14237,4803,2021-2-8 14,26.1,39,1014.7,1.1,143.6
